customer_id,signup_date,customer_age,country,region,city,industry,company_size,subscription_plan,contract_type,contract_length_months,monthly_recurring_revenue,payment_method,support_tickets,usage_score,login_frequency,nps_score,discount_percentage,tenure_months,customer_segment,customer_lifetime_value,customer_acquisition_cost,acquisition_channel,acquisition_month,is_active,churn,last_transaction_date,days_since_last_transaction,frequency_score,monetary_score,average_transaction_value,total_transactions,total_revenue,total_profit,customer_profitability,risk_score
CUST_000093,2024-01-13,45,UK,Europe,Lake Matthew,Education,Small Business,Professional,Annual,12,130.0,Credit Card,5.0,37.5,13.2,-13.0,7.7,11,Low Engagement,264.3,346.92,Paid Search,2024-01,0,1,2024-08-01,152,2,2,188.98,14,2645.76,2076.57,Medium,45.4
CUST_000094,2024-06-24,34,USA,North America,Williamview,Technology,Small Business,Business,Multi-Year,24,359.98,Wire Transfer,1.0,64.1,28.8,37.0,14.0,6,Core,3558.42,1132.19,Paid Search,2024-06,0,1,2024-08-17,136,3,4,574.09,17,9759.6,7953.47,High,8.7
CUST_000095,2023-11-17,63,Australia,APAC,North Cynthiaview,Manufacturing,Small Business,Professional,Monthly,1,143.9,Credit Card,3.0,43.1,13.4,-15.0,1.2,13,Core,631.88,228.53,Organic Search,2023-11,1,0,2024-12-08,23,3,3,268.62,16,4297.89,3465.41,High,22.5
CUST_000096,2023-12-12,41,Other,LATAM,North Matthewberg,Finance,Small Business,Professional,Annual,12,212.89,ACH,4.0,59.7,15.7,30.0,7.8,12,Core,621.15,202.03,Organic Search,2023-12,1,0,2024-12-04,27,2,3,358.3,15,5374.53,4277.08,High,31.6
CUST_000097,2023-09-19,58,UK,Europe,Evanmouth,Technology,Small Business,Professional,Monthly,1,135.06,Credit Card,1.0,29.8,6.2,3.0,0.0,15,Core,237.78,812.39,Outbound Sales,2023-09,0,1,2024-02-02,333,2,3,230.55,14,3227.7,2545.59,Medium,56.8
CUST_000098,2022-04-18,66,UK,Europe,Hoffmanville,Real Estate,Enterprise,Enterprise,Multi-Year,24,10465.68,Credit Card,3.0,80.7,20.6,22.0,17.4,32,Strategic,392938.71,2898.51,Organic Search,2022-04,1,0,2024-10-14,78,1,5,12142.6,13,157853.81,129515.02,Top,2.2
CUST_000099,2022-09-22,41,USA,North America,Lake Rebeccaside,Finance,Startup,Basic,Monthly,1,24.13,Credit Card,5.0,56.0,20.8,-5.0,4.5,27,Core,45.54,288.46,Paid Social,2022-09,1,0,2024-11-09,52,3,1,34.98,16,559.7,306.15,Low,50.6
CUST_000100,2022-05-03,41,India,APAC,Port Mikeside,Retail,Enterprise,Enterprise,Annual,12,7472.96,Credit Card,2.0,95.9,25.8,32.0,13.4,31,Strategic,340609.65,3732.84,Organic Search,2022-05,1,0,2024-11-08,53,3,5,9521.22,17,161860.77,136277.42,Top,1.9
CUST_000101,2024-03-13,59,India,APAC,South David,Manufacturing,Startup,Basic,Annual,12,30.56,ACH,2.0,45.7,10.4,-1.0,5.0,9,Low Engagement,57.15,69.25,Organic Search,2024-03,1,0,2024-11-19,42,1,1,55.96,13,727.48,410.51,Low,50.8
CUST_000102,2023-06-01,68,Germany,Europe,Michaelton,Manufacturing,Startup,Business,Monthly,1,286.43,PayPal,3.0,42.0,15.4,-9.0,4.0,18,Champion,867.42,139.39,Content Marketing,2023-06,0,1,2023-08-22,497,5,4,402.12,20,8042.31,6668.72,High,31.7
CUST_000103,2023-11-29,48,USA,North America,Jasonbury,Manufacturing,Startup,Business,Monthly,1,240.13,ACH,5.0,56.6,12.1,-11.0,1.2,13,Champion,919.57,277.29,Outbound Sales,2023-11,1,0,2024-12-10,21,5,4,406.59,20,8131.89,6682.16,High,25.8
CUST_000104,2024-09-29,29,India,APAC,West Kimberlychester,Education,Small Business,Professional,Annual,12,144.12,ACH,3.0,56.8,12.9,18.0,8.9,3,Core,551.65,323.01,Paid Social,2024-09,0,1,2024-11-22,39,4,3,278.68,18,5016.23,3897.3,High,23.8
CUST_000105,2023-03-23,25,USA,North America,East Michelle,Retail,Startup,Basic,Annual,12,33.74,Credit Card,5.0,41.9,9.7,-11.0,3.7,21,Low Engagement,88.29,135.71,Paid Social,2023-03,0,1,2023-05-09,602,1,1,43.1,11,474.12,258.38,Low,36.8
CUST_000106,2023-09-03,60,UK,Europe,South Angel,Finance,Mid-Market,Business,Multi-Year,24,991.86,Invoice,3.0,45.7,14.3,-6.0,16.3,15,Core,3808.2,5610.51,Outbound Sales,2023-09,1,0,2024-11-22,39,1,4,1366.52,13,17764.78,14717.13,Top,21.8
CUST_000107,2024-06-12,46,UK,Europe,Kimberlychester,Healthcare,Mid-Market,Business,Annual,12,737.62,Credit Card,3.0,68.1,20.8,31.0,10.2,6,Core,4301.19,5196.35,Outbound Sales,2024-06,1,0,2024-12-17,14,3,4,1307.88,16,20926.12,17343.89,Top,15.4
CUST_000108,2023-02-28,30,Germany,Europe,West Erik,Real Estate,Small Business,Professional,Annual,12,197.44,Credit Card,2.0,30.1,15.1,-0.0,7.9,22,Low Engagement,534.83,320.16,Partnership,2023-02,0,1,2023-03-31,641,1,2,233.79,11,2571.74,2045.59,Medium,34.0
CUST_000109,2022-08-03,43,Germany,Europe,South Monicafort,Other,Small Business,Professional,Annual,12,158.86,Credit Card,7.0,53.3,22.3,3.0,7.2,28,Low Engagement,1009.74,208.78,Referral,2022-08,0,1,2023-08-14,505,1,2,186.39,13,2423.06,1895.05,Medium,14.6
CUST_000110,2023-05-07,36,Germany,Europe,East Lisa,Healthcare,Enterprise,Enterprise,Annual,12,8552.83,PayPal,6.0,70.5,19.7,-5.0,9.3,19,Strategic,93462.85,4207.95,Referral,2023-05,1,0,2024-11-25,36,3,5,14183.19,16,226931.06,189022.12,Top,8.3
CUST_000111,2022-12-07,47,India,APAC,Baileybury,Technology,Mid-Market,Enterprise,Annual,12,3733.02,PayPal,3.0,55.4,17.8,26.0,10.7,24,Core,39218.67,1961.77,Paid Social,2022-12,1,0,2024-11-10,51,3,5,5333.02,16,85328.37,71585.88,Top,8.5
CUST_000112,2024-10-14,33,UK,Europe,North Donna,Healthcare,Small Business,Professional,Monthly,1,115.63,Invoice,1.0,68.4,25.1,51.0,2.3,2,Core,1055.8,287.15,Referral,2024-10,1,0,2024-12-22,9,2,3,248.97,14,3485.57,2790.79,Medium,10.7
CUST_000113,2024-07-21,54,Germany,Europe,Murphyland,Manufacturing,Mid-Market,Business,Annual,12,733.26,Credit Card,6.0,51.7,20.4,18.0,8.5,5,Champion,5241.66,1312.78,Referral,2024-07,1,0,2024-12-19,12,5,5,1291.02,19,24529.3,20561.6,Top,12.8
CUST_000114,2024-03-11,23,USA,North America,Michaelhaven,Technology,Small Business,Professional,Annual,12,206.92,Credit Card,3.0,38.9,7.8,22.0,5.7,9,Champion,682.26,819.12,Outbound Sales,2024-03,1,0,2024-12-18,13,5,4,378.02,20,7560.39,6223.02,High,28.6
CUST_000115,2024-09-04,29,UK,Europe,Frazierside,Education,Small Business,Basic,Monthly,1,46.24,ACH,2.0,41.8,18.7,10.0,1.9,3,Core,127.78,589.29,Paid Search,2024-09,0,1,2024-12-19,12,3,2,102.68,16,1642.86,1205.51,Medium,35.5
CUST_000116,2024-07-18,25,USA,North America,Sheilaville,Real Estate,Startup,Basic,Monthly,1,29.06,PayPal,7.0,59.2,14.7,-4.0,3.2,5,New / Onboarding,59.98,259.62,Paid Search,2024-07,1,0,2024-12-19,12,2,1,59.7,14,835.84,558.31,Low,46.9
CUST_000117,2023-01-08,65,India,APAC,Gregoryview,Other,Small Business,Professional,Annual,12,141.05,ACH,6.0,60.3,22.4,7.0,7.4,23,Low Engagement,637.13,565.95,Paid Search,2023-01,1,0,2024-11-14,47,1,2,205.28,13,2668.64,2083.81,Medium,20.5
CUST_000118,2024-09-18,60,Other,LATAM,North Candacestad,Technology,Startup,Basic,Monthly,1,30.68,PayPal,5.0,39.5,8.3,-10.0,4.5,3,New / Onboarding,52.7,100.33,Referral,2024-09,1,0,2024-12-23,8,1,1,63.24,12,758.94,458.68,Low,55.6
CUST_000119,2023-12-26,28,USA,North America,Samuelhaven,Other,Startup,Professional,Monthly,1,79.7,Credit Card,4.0,61.8,21.5,-6.0,0.0,12,Low Engagement,187.09,84.79,Partnership,2023-12,1,0,2024-12-07,24,2,2,151.22,14,2117.12,1631.44,Medium,42.6
CUST_000120,2024-07-20,48,UK,Europe,South Rachelborough,Manufacturing,Small Business,Professional,Monthly,1,138.94,ACH,6.0,49.3,11.3,-3.0,0.0,5,Core,349.97,756.35,Paid Search,2024-07,0,1,2024-10-29,63,4,3,265.1,18,4771.87,3845.84,High,39.7
CUST_000121,2024-09-21,59,USA,North America,Bradleychester,Technology,Enterprise,Enterprise,Multi-Year,24,7988.77,Credit Card,3.0,70.0,18.1,27.0,20.5,3,Strategic,115474.04,9287.3,Partnership,2024-09,1,0,2024-12-23,8,3,5,14008.18,16,224130.85,185854.45,Top,5.5
CUST_000122,2023-06-05,21,USA,North America,New Saraside,Finance,Enterprise,Business,Annual,12,2379.51,PayPal,2.0,72.1,21.6,40.0,9.8,18,Strategic,93318.17,11483.81,Referral,2023-06,1,0,2024-11-26,35,2,5,3678.85,14,51503.86,44045.03,Top,2.3
CUST_000123,2022-09-26,33,UK,Europe,West Ryan,Manufacturing,Small Business,Business,Monthly,1,446.49,Credit Card,6.0,33.8,6.9,-12.0,2.3,27,Core,954.53,816.68,Paid Search,2022-09,1,0,2024-11-04,57,1,4,726.62,13,9446.07,7857.41,High,45.7
CUST_000124,2023-02-27,69,USA,North America,Cindyville,Other,Small Business,Basic,Annual,12,48.84,ACH,3.0,48.9,16.2,19.0,8.1,22,Core,174.65,728.33,Paid Search,2023-02,1,0,2024-11-16,45,3,2,76.91,16,1230.58,802.57,Low,25.7
CUST_000125,2023-09-18,30,USA,North America,Williamchester,Technology,Startup,Professional,Monthly,1,64.58,ACH,6.0,46.8,12.2,7.0,0.0,15,Core,117.85,295.74,Outbound Sales,2023-09,1,0,2024-11-28,33,3,2,107.36,16,1717.82,1304.61,Medium,54.8
CUST_000126,2024-07-28,66,Canada,North America,Richardport,Technology,Small Business,Professional,Annual,12,177.55,Credit Card,3.0,40.9,4.4,-13.0,6.0,5,Core,387.23,242.48,Referral,2024-07,1,0,2024-12-17,14,1,3,282.55,13,3673.19,2875.72,Medium,43.1
CUST_000127,2024-08-27,62,USA,North America,East Robert,Finance,Startup,Basic,Annual,12,33.05,Wire Transfer,4.0,51.3,15.3,19.0,5.6,4,New / Onboarding,164.21,232.83,Partnership,2024-08,0,1,2024-11-11,50,3,2,63.1,17,1072.62,656.8,Low,19.0
CUST_000128,2022-02-17,59,Canada,North America,Byrdburgh,Other,Startup,Basic,Monthly,1,22.97,ACH,6.0,49.1,16.6,-9.0,0.8,34,Low Engagement,56.12,113.1,Content Marketing,2022-02,0,1,2023-05-09,602,1,1,27.45,11,301.99,136.14,Low,40.6
CUST_000129,2023-12-01,44,USA,North America,Richardtown,Other,Small Business,Professional,Annual,12,146.69,Credit Card,4.0,49.0,12.6,9.0,3.3,12,Core,489.14,864.94,Paid Search,2023-12,0,1,2024-10-29,63,3,3,234.0,17,3977.94,3174.53,High,29.0
CUST_000130,2023-09-09,60,Germany,Europe,Justinchester,Healthcare,Startup,Basic,Annual,12,27.85,PayPal,2.0,70.7,21.5,83.0,6.9,15,Core,186.53,427.01,Paid Search,2023-09,1,0,2024-12-07,24,5,1,47.22,19,897.13,507.04,Low,13.9
CUST_000131,2023-02-20,67,Canada,North America,Stevenmouth,Healthcare,Startup,Basic,Monthly,1,36.05,PayPal,2.0,67.4,24.3,20.0,0.0,22,Core,198.08,201.02,Paid Social,2023-02,0,1,2024-05-27,218,3,1,51.37,17,873.33,542.33,Low,18.2
CUST_000132,2022-10-10,34,Australia,APAC,New Thomas,Real Estate,Mid-Market,Business,Annual,12,1076.81,Credit Card,2.0,45.3,10.6,-30.0,7.1,26,Champion,4066.49,2524.12,Paid Search,2022-10,1,0,2024-11-16,45,4,5,1494.79,18,26906.23,22767.25,Top,24.6
CUST_000133,2023-06-25,39,USA,North America,Lake Christopher,Manufacturing,Startup,Basic,Monthly,1,23.77,Credit Card,3.0,52.9,12.5,-0.0,0.0,18,Low Engagement,69.3,238.27,Outbound Sales,2023-06,1,0,2024-12-01,30,2,1,41.06,15,615.96,322.29,Low,34.3
CUST_000134,2024-10-23,43,USA,North America,Clarencebury,Other,Startup,Basic,Monthly,1,42.5,Credit Card,2.0,61.2,6.2,26.0,3.9,2,New / Onboarding,123.77,79.49,Organic Search,2024-10,0,1,2024-12-17,14,1,1,84.32,11,927.48,634.85,Low,33.0
CUST_000135,2023-06-10,70,Other,LATAM,Jeffreyborough,Real Estate,Startup,Basic,Monthly,1,29.38,ACH,7.0,53.4,20.0,-6.0,1.2,18,Low Engagement,77.41,121.3,Paid Search,2023-06,1,0,2024-11-23,38,2,1,53.24,15,798.56,525.75,Low,37.5
CUST_000136,2023-12-08,32,UK,Europe,North Brandon,Technology,Startup,Basic,Monthly,1,33.55,ACH,11.0,33.2,12.7,-45.0,1.3,12,At Risk,48.84,50.95,Organic Search,2023-12,1,0,2024-12-02,29,1,1,56.68,13,736.85,467.6,Low,67.8
CUST_000137,2024-05-04,30,USA,North America,Carrland,Education,Startup,Basic,Monthly,1,28.61,Credit Card,7.0,24.2,5.7,-30.0,4.5,7,At Risk,31.62,71.55,Content Marketing,2024-05,0,1,2024-08-20,133,5,1,50.74,20,1014.88,577.89,Low,86.4
CUST_000138,2023-07-20,50,India,APAC,Perryshire,Technology,Mid-Market,Basic,Annual,12,101.03,Credit Card,4.0,62.0,26.1,-1.0,8.8,17,Core,1001.51,1264.0,Referral,2023-07,1,0,2024-12-08,23,5,3,162.22,22,3568.92,2782.98,Medium,9.2
CUST_000139,2024-11-12,64,USA,North America,Lake Heather,Education,Startup,Professional,Annual,12,81.69,PayPal,4.0,55.2,16.0,3.0,3.9,1,New / Onboarding,132.83,80.62,Partnership,2024-11,1,0,2024-12-28,3,2,2,171.46,15,2571.89,1944.57,Medium,59.1
CUST_000140,2024-11-05,22,UK,Europe,Rossberg,Retail,Mid-Market,Business,Multi-Year,24,688.94,Wire Transfer,0.0,50.7,9.1,3.0,16.8,1,Core,1282.32,595.88,Organic Search,2024-11,0,1,2024-12-05,26,3,4,1311.71,16,20987.42,17401.02,Top,44.7
CUST_000141,2023-03-26,22,USA,North America,Port Michelleville,Other,Startup,Professional,Monthly,1,63.08,Credit Card,3.0,53.1,17.9,24.0,0.3,21,Core,257.75,56.17,Organic Search,2023-03,0,1,2024-03-31,275,3,2,100.38,16,1606.03,1103.62,Medium,24.4
CUST_000142,2023-11-20,69,USA,North America,Robinsonhaven,Other,Small Business,Professional,Annual,12,142.13,PayPal,4.0,42.0,16.0,-3.0,4.1,13,Core,688.4,649.57,Outbound Sales,2023-11,1,0,2024-12-03,28,1,3,251.4,13,3268.14,2589.6,Medium,19.8
CUST_000143,2023-05-18,62,USA,North America,Williamsbury,Technology,Small Business,Professional,Annual,12,132.21,Credit Card,7.0,54.4,11.8,8.0,5.6,19,Core,398.74,368.29,Referral,2023-05,1,0,2024-11-18,43,2,3,210.75,14,2950.48,2371.51,Medium,31.3
CUST_000144,2023-05-01,45,USA,North America,South Dennismouth,Technology,Small Business,Basic,Monthly,1,46.52,Credit Card,4.0,68.7,23.2,10.0,2.4,19,Low Engagement,458.62,244.31,Organic Search,2023-05,0,1,2024-10-14,78,1,1,79.34,11,872.7,630.37,Low,9.9
CUST_000145,2022-05-16,44,USA,North America,Stephaniemouth,Finance,Small Business,Basic,Monthly,1,41.53,ACH,2.0,56.0,25.2,11.0,0.5,31,Core,188.69,428.98,Referral,2022-05,1,0,2024-11-14,47,5,2,65.24,19,1239.48,808.74,Low,21.9
CUST_000146,2024-02-21,43,Germany,Europe,Rivasside,Real Estate,Enterprise,Enterprise,Annual,12,12437.38,ACH,6.0,63.2,18.0,-21.0,14.5,10,Strategic,103242.33,8385.32,Paid Social,2024-02,1,0,2024-12-16,15,5,5,18651.04,20,373020.81,307629.13,Top,10.3
CUST_000147,2023-11-24,47,Other,MEA,Merrittfort,Education,Startup,Professional,Monthly,1,95.11,Credit Card,4.0,17.7,4.0,-40.0,2.4,13,At Risk,131.3,39.04,Organic Search,2023-11,1,0,2024-12-12,19,5,3,177.0,20,3539.93,2840.7,Medium,70.7
CUST_000148,2022-06-16,43,Canada,North America,Greenbury,Other,Small Business,Basic,Monthly,1,49.45,Credit Card,5.0,90.3,26.9,19.0,0.3,30,Low Engagement,1369.49,245.2,Referral,2022-06,1,0,2024-10-31,61,2,2,74.64,15,1119.54,735.45,Low,3.6
CUST_000149,2023-04-25,34,USA,North America,Katiehaven,Retail,Mid-Market,Business,Monthly,1,1216.82,Credit Card,0.0,64.3,19.7,44.0,2.6,20,Core,11395.99,907.52,Organic Search,2023-04,1,0,2024-11-20,41,2,5,1902.0,14,26628.07,22269.77,Top,10.4
CUST_000150,2024-09-29,62,Germany,Europe,Simsview,Healthcare,Startup,Professional,Annual,12,132.33,Credit Card,5.0,49.2,20.8,-22.0,5.4,3,New / Onboarding,234.43,320.35,Outbound Sales,2024-09,1,0,2024-12-26,5,3,3,283.28,17,4815.73,3899.34,High,53.4
CUST_000151,2023-03-12,47,UK,Europe,Jonesport,Technology,Startup,Professional,Annual,12,70.91,PayPal,3.0,23.9,6.8,1.0,5.9,21,Core,105.25,82.46,Referral,2023-03,0,1,2024-05-11,234,5,2,97.15,20,1943.08,1335.49,Medium,63.4
CUST_000152,2022-11-15,22,USA,North America,West Matthew,Healthcare,Startup,Basic,Monthly,1,31.37,Credit Card,4.0,30.6,10.1,-20.0,0.0,25,Low Engagement,54.84,418.94,Outbound Sales,2022-11,1,0,2024-11-02,59,1,1,49.14,13,638.81,357.66,Low,57.2
CUST_000153,2023-11-13,24,USA,North America,East Edwardfurt,Manufacturing,Small Business,Enterprise,Annual,12,1395.14,Wire Transfer,4.0,64.4,24.2,28.0,4.0,13,Champion,12755.57,890.84,Paid Social,2023-11,1,0,2024-12-08,23,5,5,2348.75,20,46974.98,39780.55,Top,10.5
CUST_000154,2024-11-21,51,Germany,Europe,Lake Jason,Real Estate,Startup,Basic,Monthly,1,32.65,Credit Card,2.0,56.2,11.4,14.0,0.7,1,New / Onboarding,91.07,75.63,Referral,2024-11,1,0,2024-12-26,5,3,2,81.42,16,1302.66,921.29,Medium,35.6
CUST_000155,2023-03-15,48,UK,Europe,Russellside,Healthcare,Startup,Business,Annual,12,247.37,Credit Card,3.0,39.6,16.8,-1.0,5.5,21,Core,458.36,281.74,Outbound Sales,2023-03,0,1,2023-10-16,442,3,3,365.99,17,6221.86,5011.69,High,51.0
CUST_000156,2024-04-10,62,Other,LATAM,Perryborough,Real Estate,Small Business,Basic,Monthly,1,42.1,Credit Card,7.0,51.9,9.1,-7.0,3.0,8,Low Engagement,129.23,248.23,Referral,2024-04,1,0,2024-12-10,21,1,1,77.39,11,851.32,607.83,Low,31.6
CUST_000157,2024-06-17,41,Germany,Europe,Priceshire,Finance,Small Business,Professional,Annual,12,178.38,PayPal,4.0,47.3,14.8,-7.0,6.5,6,Core,359.45,227.47,Referral,2024-06,0,1,2024-12-02,29,1,3,329.22,12,3950.61,3205.04,High,46.4
CUST_000158,2023-03-10,24,UK,Europe,Port Nicoleshire,Healthcare,Startup,Basic,Monthly,1,29.06,Credit Card,4.0,52.4,12.0,17.0,0.0,21,Low Engagement,99.52,93.04,Referral,2023-03,1,0,2024-11-15,46,2,1,47.65,14,667.13,390.47,Low,29.2
CUST_000159,2024-05-23,44,Germany,Europe,Woodsstad,Retail,Startup,Basic,Monthly,1,31.35,PayPal,8.0,44.0,11.9,-14.0,0.8,7,Core,59.81,111.13,Paid Social,2024-05,0,1,2024-11-17,44,5,2,58.66,20,1173.29,747.77,Low,52.0
CUST_000160,2023-07-24,42,UK,Europe,Karenchester,Finance,Small Business,Basic,Annual,12,57.13,ACH,3.0,36.9,16.3,-15.0,11.1,17,Core,224.73,1455.1,Outbound Sales,2023-07,1,0,2024-12-03,28,5,2,89.05,19,1691.97,1197.46,Medium,22.6
CUST_000161,2024-03-10,39,USA,North America,South Jeffrey,Real Estate,Enterprise,Enterprise,Annual,12,9598.01,Wire Transfer,3.0,86.9,22.4,20.0,13.7,9,Strategic,394432.51,8940.88,Paid Social,2024-03,1,0,2024-12-16,15,5,5,15331.49,19,291298.3,242718.89,Top,2.1
CUST_000162,2024-03-11,48,UK,Europe,Tuckerfurt,Finance,Small Business,Professional,Annual,12,135.41,Credit Card,2.0,51.4,17.8,14.0,6.1,9,Core,536.5,395.03,Content Marketing,2024-03,1,0,2024-12-12,19,4,3,224.15,18,4034.66,3076.79,Medium,23.7
CUST_000163,2023-12-23,54,India,APAC,Elizabethfurt,Healthcare,Mid-Market,Enterprise,Annual,12,3412.75,Credit Card,6.0,74.6,26.4,-11.0,8.5,12,Core,37174.6,2977.39,Outbound Sales,2023-12,1,0,2024-11-26,35,1,5,5484.25,11,60326.73,50505.05,Top,8.4
CUST_000164,2022-08-25,62,India,APAC,Port Tanner,Education,Startup,Basic,Monthly,1,27.72,Credit Card,6.0,29.6,13.2,-22.0,3.8,28,At Risk,34.86,109.05,Partnership,2022-08,0,1,2024-05-15,230,2,1,44.77,14,626.84,346.52,Low,76.5
CUST_000165,2024-08-09,62,Canada,North America,New Amanda,Other,Startup,Professional,Annual,12,73.04,ACH,4.0,29.7,7.9,-41.0,6.4,4,At Risk,94.43,447.72,Outbound Sales,2024-08,1,0,2024-12-20,11,4,2,142.76,18,2569.65,1876.31,Medium,72.4
CUST_000166,2023-06-08,30,USA,North America,Vargastown,Manufacturing,Small Business,Business,Annual,12,390.46,Credit Card,6.0,53.5,11.5,8.0,6.8,18,Core,1935.68,249.18,Referral,2023-06,0,1,2024-03-31,275,3,4,585.15,16,9362.36,7772.17,High,18.8
CUST_000167,2023-01-08,65,USA,North America,Lake Roymouth,Healthcare,Mid-Market,Business,Annual,12,1041.52,ACH,1.0,85.0,22.9,25.0,10.8,23,Core,13085.01,4902.54,Outbound Sales,2023-01,1,0,2024-11-10,51,1,4,1428.11,13,18565.49,15561.4,Top,7.1
CUST_000168,2022-05-25,50,USA,North America,North Jorge,Healthcare,Small Business,Professional,Multi-Year,24,124.72,Credit Card,5.0,44.6,17.1,11.0,10.7,31,Core,336.48,624.75,Paid Search,2022-05,1,0,2024-11-10,51,5,3,175.63,19,3337.0,2528.87,Medium,33.1
CUST_000169,2024-02-06,28,Other,MEA,Jasonmouth,Technology,Mid-Market,Business,Multi-Year,24,974.16,Credit Card,0.0,81.7,21.7,24.0,13.2,10,Core,12079.58,414.84,Organic Search,2024-02,1,0,2024-12-14,17,3,5,1536.44,16,24583.06,20115.96,Top,7.0
CUST_000170,2024-04-15,34,Australia,APAC,Kathleenfurt,Technology,Enterprise,Enterprise,Annual,12,9790.43,Invoice,5.0,60.9,19.3,47.0,10.8,8,Strategic,249516.1,5369.88,Partnership,2024-04,1,0,2024-12-14,17,2,5,17335.41,14,242695.76,206907.78,Top,3.5
CUST_000171,2022-03-24,50,Australia,APAC,Karenchester,Real Estate,Startup,Basic,Monthly,1,35.81,Wire Transfer,6.0,53.0,20.7,30.0,0.0,33,Core,146.16,135.36,Paid Search,2022-03,0,1,2024-07-11,173,3,1,51.61,17,877.35,554.94,Low,24.5
CUST_000172,2023-12-02,57,Germany,Europe,Maryfort,Technology,Startup,Basic,Monthly,1,21.55,Credit Card,6.0,59.0,13.8,27.0,0.0,12,Low Engagement,75.35,61.55,Referral,2023-12,1,0,2024-12-05,26,1,1,38.48,11,423.33,180.28,Low,28.6
CUST_000173,2023-02-25,46,Canada,North America,Lake Amberstad,Finance,Startup,Professional,Monthly,1,56.07,Credit Card,10.0,41.2,13.3,-3.0,2.9,22,Core,97.57,98.2,Organic Search,2023-02,0,1,2023-05-11,600,3,2,73.71,16,1179.32,708.41,Low,55.8
CUST_000174,2024-03-20,39,Canada,North America,Lake Casey,Manufacturing,Small Business,Professional,Monthly,1,145.61,Credit Card,4.0,58.7,23.1,8.0,0.8,9,Core,694.45,343.13,Content Marketing,2024-03,1,0,2024-12-18,13,2,3,257.89,15,3868.28,3111.99,Medium,20.8
CUST_000175,2022-12-24,24,UK,Europe,Port Anthonybury,Real Estate,Startup,Business,Monthly,1,221.84,Credit Card,5.0,37.4,5.2,-6.0,0.0,24,Core,390.56,41.17,Referral,2022-12,0,1,2024-04-15,260,1,3,355.59,10,3555.93,2940.7,Medium,56.8
CUST_000176,2024-04-25,25,UK,Europe,Port Andrew,Technology,Mid-Market,Professional,Annual,12,285.66,PayPal,0.0,72.5,18.8,32.0,14.8,8,Core,4196.25,1061.73,Organic Search,2024-04,1,0,2024-12-16,15,1,4,494.75,13,6431.73,5167.16,High,5.8
CUST_000177,2023-08-12,51,India,APAC,East David,Finance,Startup,Basic,Monthly,1,27.99,Credit Card,5.0,72.5,23.8,-7.0,0.0,16,Low Engagement,150.48,204.87,Paid Social,2023-08,1,0,2024-11-25,36,2,1,50.32,15,754.76,457.35,Low,18.6
CUST_000178,2024-10-19,45,USA,North America,New Staciemouth,Healthcare,Startup,Basic,Annual,12,26.16,Wire Transfer,3.0,52.7,19.3,16.0,3.8,2,New / Onboarding,48.68,606.23,Outbound Sales,2024-10,0,1,2024-11-27,34,1,1,56.01,12,672.17,341.65,Low,51.7
CUST_000179,2022-11-05,31,India,APAC,Katieburgh,Healthcare,Startup,Enterprise,Multi-Year,24,773.48,Credit Card,10.0,31.3,13.3,-21.0,11.1,25,At Risk,1018.7,285.99,Outbound Sales,2022-11,1,0,2024-11-22,39,5,4,953.08,20,19061.64,15384.75,Top,67.5
CUST_000180,2023-06-28,53,Germany,Europe,Port Loriport,Healthcare,Enterprise,Enterprise,Annual,12,7140.57,Credit Card,2.0,80.3,20.3,50.0,12.5,18,Strategic,240307.64,21404.18,Paid Social,2023-06,1,0,2024-12-01,30,3,5,10302.9,17,175149.24,146128.78,Top,2.6
CUST_000181,2022-10-01,57,Germany,Europe,New Anthonyport,Retail,Small Business,Professional,Monthly,1,149.46,Credit Card,5.0,37.5,11.0,-23.0,0.0,26,Core,407.25,161.12,Organic Search,2022-10,1,0,2024-11-20,41,5,3,243.77,21,5119.07,4228.29,High,36.7
CUST_000182,2024-10-11,65,USA,North America,Sandersborough,Technology,Enterprise,Enterprise,Multi-Year,24,5507.39,Credit Card,2.0,51.9,9.2,-4.0,18.1,2,Strategic,31764.45,4564.14,Content Marketing,2024-10,1,0,2024-12-27,4,2,5,9749.19,15,146237.8,118587.75,Top,14.2
CUST_000183,2024-09-08,43,USA,North America,New Hannahbury,Finance,Enterprise,Business,Monthly,1,2130.4,Credit Card,5.0,85.4,31.0,44.0,2.5,3,Strategic,188830.91,7919.7,Content Marketing,2024-09,1,0,2024-12-22,9,3,5,4200.86,16,67213.72,57310.71,Top,1.1
CUST_000184,2023-04-02,54,USA,North America,Lake Kendraville,Technology,Small Business,Professional,Annual,12,249.36,Wire Transfer,9.0,61.9,26.4,-6.0,7.9,20,Core,1275.89,225.01,Organic Search,2023-04,1,0,2024-11-19,42,1,3,381.15,12,4573.84,3783.37,High,18.0
CUST_000185,2024-04-01,34,India,APAC,West Amandastad,Other,Startup,Basic,Monthly,1,34.09,ACH,6.0,23.6,13.5,0.0,2.6,8,At Risk,49.05,75.18,Organic Search,2024-04,0,1,2024-06-21,193,1,1,59.75,11,657.28,449.63,Low,67.7
