customer_id,churn_probability,predicted_churn,actual_churn,risk_segment,country,region,industry,company_size,subscription_plan,contract_type,monthly_recurring_revenue,support_tickets,usage_score,login_frequency,nps_score,tenure_months,days_since_last_transaction,total_transactions,total_revenue,total_profit
CUST_001848,0.9998516,1,1,High Risk,USA,North America,Education,Startup,Basic,Monthly,25.9,2.0,39.2,11.3,21.0,3,67,20,1094.29,691.38
CUST_009886,0.9998511,1,1,High Risk,Australia,APAC,Healthcare,Startup,Basic,Annual,28.27,7.0,42.3,15.3,-13.0,3,70,25,1295.89,758.04
CUST_014353,0.9998505,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,23.11,4.0,33.3,3.9,-25.0,17,211,18,629.77,280.45
CUST_007776,0.9998505,1,1,High Risk,Canada,North America,Retail,Startup,Basic,Monthly,33.49,5.0,53.6,19.0,-10.0,18,472,20,1030.06,593.28
CUST_014336,0.9998505,1,1,High Risk,USA,North America,Finance,Startup,Professional,Monthly,101.28,3.0,62.8,23.1,-1.0,11,214,19,2892.92,2195.33
CUST_005686,0.99985003,1,1,High Risk,Germany,Europe,Healthcare,Small Business,Professional,Monthly,157.71,7.0,55.7,17.8,10.0,13,350,17,4760.83,3827.06
CUST_009398,0.9998498,1,1,High Risk,Other,LATAM,Technology,Small Business,Business,Monthly,349.75,4.0,63.2,20.7,20.0,13,291,17,9684.5,8096.86
CUST_010515,0.9998498,1,1,High Risk,Canada,North America,Healthcare,Startup,Professional,Annual,107.95,2.0,46.8,10.1,13.0,13,187,17,2705.99,2060.22
CUST_007170,0.9998498,1,1,High Risk,Australia,APAC,Retail,Small Business,Professional,Monthly,121.46,1.0,49.4,12.4,-14.0,13,343,17,3545.93,2704.58
CUST_014338,0.9998498,1,1,High Risk,Canada,North America,Retail,Small Business,Professional,Monthly,117.16,5.0,59.6,20.5,2.0,17,286,18,3391.61,2619.59
CUST_007894,0.9998498,1,1,High Risk,UK,Europe,Healthcare,Startup,Business,Annual,184.99,6.0,57.6,17.0,-10.0,13,335,17,4934.14,4020.29
CUST_009463,0.99984896,1,1,High Risk,UK,Europe,Technology,Startup,Basic,Annual,36.87,4.0,54.8,10.8,8.0,13,226,21,1179.86,667.62
CUST_005781,0.99984884,1,1,High Risk,USA,North America,Education,Startup,Basic,Monthly,31.76,8.0,25.3,3.5,-11.0,16,442,18,847.97,474.0
CUST_009807,0.99984825,1,1,High Risk,Germany,Europe,Real Estate,Startup,Basic,Monthly,31.97,2.0,56.4,18.8,17.0,9,268,20,970.99,554.72
CUST_010759,0.9998473,1,1,High Risk,Germany,Europe,Healthcare,Startup,Professional,Annual,92.24,8.0,13.2,0.0,-41.0,7,136,23,3558.08,2794.02
CUST_007041,0.9998468,1,1,High Risk,Germany,Europe,Retail,Startup,Basic,Annual,31.97,3.0,60.0,29.6,36.0,16,342,17,816.26,417.18
CUST_017507,0.99984634,1,1,High Risk,Canada,North America,Other,Startup,Basic,Annual,22.54,0.0,37.0,14.1,31.0,8,176,18,676.77,358.94
CUST_001495,0.99984634,1,1,High Risk,Germany,Europe,Finance,Small Business,Business,Monthly,483.02,5.0,77.2,21.4,3.0,8,192,17,14105.19,11698.5
CUST_008295,0.99984586,1,1,High Risk,Other,MEA,Retail,Startup,Basic,Annual,28.2,0.0,41.1,8.1,6.0,4,87,24,1183.41,700.18
CUST_019933,0.9998455,1,1,High Risk,Other,MEA,Retail,Startup,Basic,Monthly,26.14,3.0,31.3,14.2,1.0,7,120,17,767.92,435.96
CUST_009882,0.9998454,1,1,High Risk,UK,Europe,Technology,Small Business,Basic,Annual,48.53,4.0,40.6,8.4,-26.0,17,354,18,1225.83,830.05
CUST_009366,0.9998454,1,1,High Risk,UK,Europe,Retail,Startup,Basic,Monthly,32.46,10.0,41.1,18.0,-16.0,12,316,18,804.1,413.52
CUST_011833,0.999845,1,1,High Risk,USA,North America,Technology,Small Business,Professional,Monthly,180.85,3.0,49.9,13.4,17.0,2,47,18,6982.08,5717.2
CUST_010314,0.999845,1,1,High Risk,Canada,North America,Technology,Startup,Professional,Annual,131.06,3.0,40.9,8.8,-14.0,7,157,22,4761.11,3743.94
CUST_005106,0.999845,1,1,High Risk,UK,Europe,Technology,Startup,Basic,Annual,23.71,8.0,50.6,8.4,-5.0,17,304,17,618.42,306.97
CUST_017586,0.9998447,1,1,High Risk,Germany,Europe,Manufacturing,Small Business,Business,Multi-Year,395.54,5.0,48.8,18.7,2.0,9,166,18,10859.87,8786.42
CUST_005476,0.9998447,1,1,High Risk,Canada,North America,Retail,Startup,Business,Annual,310.07,5.0,29.6,5.1,11.0,18,480,20,7987.05,6481.58
CUST_018430,0.99984455,1,1,High Risk,Canada,North America,Technology,Startup,Professional,Monthly,79.9,6.0,37.0,11.8,-19.0,2,44,17,2722.64,2066.44
CUST_008917,0.99984443,1,1,High Risk,India,APAC,Manufacturing,Startup,Business,Monthly,228.41,4.0,57.5,16.3,-6.0,4,106,17,7121.01,5843.46
CUST_007334,0.9998441,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,29.97,6.0,44.6,9.2,-15.0,17,281,19,880.22,501.94
CUST_001173,0.99984324,1,1,High Risk,Australia,APAC,Technology,Startup,Basic,Monthly,22.37,4.0,48.6,20.4,-31.0,20,275,18,597.89,291.56
CUST_000972,0.99984276,1,1,High Risk,USA,North America,Retail,Startup,Business,Annual,285.5,7.0,16.5,11.9,-1.0,7,175,17,8005.58,6585.91
CUST_006792,0.99984217,1,1,High Risk,Canada,North America,Technology,Startup,Basic,Annual,19.82,12.0,35.2,14.3,-79.0,16,301,19,543.31,156.19
CUST_000102,0.9998417,1,1,High Risk,Germany,Europe,Manufacturing,Startup,Business,Monthly,286.43,3.0,42.0,15.4,-9.0,18,497,20,8042.31,6668.72
CUST_009394,0.99984145,1,1,High Risk,USA,North America,Manufacturing,Startup,Business,Monthly,177.38,6.0,27.0,3.2,-15.0,16,323,17,4750.58,3878.23
CUST_016631,0.9998411,1,1,High Risk,Canada,North America,Finance,Small Business,Business,Monthly,377.09,3.0,39.6,13.3,3.0,10,177,21,13483.02,11213.94
CUST_015550,0.9998404,1,1,High Risk,India,APAC,Retail,Small Business,Business,Annual,351.71,5.0,39.6,5.7,-18.0,13,181,19,10651.99,8703.4
CUST_011048,0.99984026,1,1,High Risk,UK,Europe,Education,Small Business,Professional,Annual,199.27,3.0,41.1,10.8,-34.0,16,353,17,5101.73,4135.54
CUST_012663,0.99984026,1,1,High Risk,Germany,Europe,Real Estate,Startup,Basic,Monthly,27.7,4.0,40.4,5.0,-27.0,9,213,17,849.56,547.29
CUST_018033,0.99983895,1,1,High Risk,USA,North America,Other,Startup,Professional,Annual,74.13,5.0,31.3,13.0,-19.0,21,282,20,2186.46,1548.94
CUST_012528,0.9998387,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,38.23,6.0,29.3,9.1,-21.0,10,123,18,1221.96,781.71
CUST_005471,0.9998381,1,1,High Risk,USA,North America,Real Estate,Small Business,Business,Monthly,422.78,8.0,38.7,15.1,-9.0,19,216,18,11489.5,9563.23
CUST_009246,0.99983776,1,1,High Risk,USA,North America,Education,Small Business,Business,Monthly,449.11,3.0,48.3,9.0,-9.0,13,338,17,12833.46,10748.77
CUST_019075,0.9998373,1,1,High Risk,USA,North America,Other,Startup,Professional,Monthly,74.63,5.0,53.9,17.1,22.0,9,174,20,2704.76,2075.18
CUST_007286,0.9998373,1,1,High Risk,USA,North America,Real Estate,Startup,Basic,Monthly,26.65,9.0,26.9,0.4,-54.0,12,182,19,780.93,380.45
CUST_016414,0.99983704,1,1,High Risk,Germany,Europe,Education,Startup,Basic,Monthly,41.26,2.0,53.9,17.1,43.0,11,265,18,1080.46,686.67
CUST_006086,0.99983704,1,1,High Risk,Australia,APAC,Healthcare,Startup,Business,Monthly,273.27,3.0,46.7,11.8,-0.0,6,109,22,10542.75,8790.08
CUST_006381,0.9998368,1,1,High Risk,USA,North America,Technology,Mid-Market,Professional,Multi-Year,371.35,5.0,59.7,19.9,-18.0,12,228,19,10475.66,8694.47
CUST_011573,0.99983656,1,1,High Risk,USA,North America,Manufacturing,Startup,Basic,Annual,41.13,6.0,55.4,10.6,-18.0,19,196,21,1253.99,774.31
CUST_007430,0.99983656,1,1,High Risk,Canada,North America,Retail,Startup,Professional,Monthly,71.32,5.0,55.7,15.3,-7.0,19,502,17,1698.08,1251.73
CUST_012063,0.99983644,1,1,High Risk,USA,North America,Manufacturing,Startup,Professional,Monthly,102.63,5.0,55.2,13.8,35.0,9,236,15,2558.4,2027.0
CUST_008587,0.9998363,1,1,High Risk,India,APAC,Finance,Small Business,Business,Annual,310.61,3.0,47.1,14.4,24.0,6,123,20,10904.77,9024.63
CUST_008885,0.9998363,1,1,High Risk,Germany,Europe,Healthcare,Startup,Professional,Annual,85.76,3.0,67.5,17.7,44.0,8,161,17,2483.64,1962.42
CUST_016773,0.9998362,1,1,High Risk,India,APAC,Technology,Startup,Basic,Annual,40.84,5.0,54.9,9.7,40.0,7,167,19,1308.91,811.15
CUST_007450,0.99983597,1,1,High Risk,USA,North America,Technology,Startup,Basic,Annual,26.28,4.0,59.9,11.1,5.0,12,227,17,693.35,357.61
CUST_004144,0.99983597,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Annual,93.82,4.0,36.1,17.8,-34.0,2,52,19,3751.37,3002.46
CUST_014022,0.9998356,1,1,High Risk,UK,Europe,Retail,Startup,Business,Annual,224.6,3.0,43.9,12.5,28.0,17,362,23,7538.74,6109.67
CUST_000781,0.9998354,1,1,High Risk,Canada,North America,Manufacturing,Startup,Enterprise,Monthly,813.92,5.0,48.7,12.1,12.0,12,280,18,21632.17,18297.02
CUST_009397,0.9998354,1,1,High Risk,Germany,Europe,Manufacturing,Startup,Basic,Monthly,45.07,4.0,48.5,15.5,7.0,14,211,17,1248.34,854.2
CUST_018927,0.9998348,1,1,High Risk,Canada,North America,Healthcare,Startup,Basic,Monthly,25.47,3.0,20.7,0.0,16.0,13,322,18,706.28,356.37
CUST_009114,0.9998337,1,1,High Risk,Other,LATAM,Real Estate,Startup,Basic,Annual,24.79,4.0,40.3,12.9,-21.0,18,220,19,734.15,368.33
CUST_013510,0.99983335,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,36.19,1.0,34.7,13.3,25.0,13,201,20,1112.92,701.51
CUST_010422,0.99983335,1,1,High Risk,USA,North America,Retail,Startup,Professional,Monthly,82.16,3.0,31.1,12.3,9.0,10,135,22,2806.19,2063.74
CUST_011336,0.99983335,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Monthly,26.78,4.0,38.9,9.5,-12.0,19,340,18,791.24,476.1
CUST_005043,0.999833,1,1,High Risk,Other,MEA,Retail,Startup,Basic,Annual,28.07,2.0,34.0,13.7,13.0,8,163,17,806.82,493.65
CUST_002669,0.99983263,1,1,High Risk,India,APAC,Manufacturing,Startup,Professional,Monthly,82.42,6.0,38.5,12.3,8.0,18,273,17,1941.14,1387.66
CUST_008578,0.9998319,1,1,High Risk,USA,North America,Healthcare,Small Business,Professional,Annual,193.69,4.0,50.7,11.8,1.0,17,299,17,4687.28,3689.31
CUST_002696,0.9998319,1,1,High Risk,India,APAC,Manufacturing,Startup,Basic,Monthly,30.72,10.0,30.9,12.6,-39.0,8,197,16,825.94,442.59
CUST_001057,0.9998317,1,1,High Risk,USA,North America,Technology,Small Business,Business,Annual,498.54,0.0,50.5,13.7,35.0,16,348,19,15481.92,12838.04
CUST_004193,0.99983144,1,1,High Risk,Canada,North America,Real Estate,Startup,Professional,Annual,145.96,1.0,42.6,5.4,14.0,7,134,21,4952.69,3915.77
CUST_004788,0.9998312,1,1,High Risk,USA,North America,Retail,Startup,Basic,Annual,27.3,4.0,45.1,14.5,1.0,13,184,18,780.88,449.42
CUST_005533,0.9998306,1,1,High Risk,UK,Europe,Manufacturing,Startup,Basic,Annual,21.89,6.0,39.6,8.5,-28.0,5,114,21,727.79,393.99
CUST_005104,0.9998292,1,1,High Risk,Germany,Europe,Finance,Small Business,Basic,Annual,46.58,1.0,57.4,20.9,8.0,18,255,19,1304.12,855.01
CUST_019447,0.9998292,1,1,High Risk,UK,Europe,Technology,Startup,Basic,Monthly,30.29,3.0,59.5,16.6,16.0,12,330,21,937.93,504.54
CUST_006617,0.99982905,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Annual,109.38,6.0,37.5,5.0,-8.0,17,487,17,2363.52,1749.21
CUST_002368,0.9998286,1,1,High Risk,UK,Europe,Real Estate,Mid-Market,Professional,Annual,450.01,2.0,66.5,19.5,1.0,18,216,19,11807.81,9599.89
CUST_015016,0.9998286,1,1,High Risk,Canada,North America,Real Estate,Startup,Basic,Monthly,31.1,7.0,53.1,17.0,-15.0,12,350,17,886.07,506.71
CUST_000268,0.99982846,1,1,High Risk,USA,North America,Healthcare,Small Business,Business,Monthly,459.38,3.0,47.8,15.3,18.0,17,471,18,11982.82,10097.86
CUST_017978,0.9998281,1,1,High Risk,India,APAC,Technology,Small Business,Professional,Monthly,95.91,2.0,55.7,21.6,10.0,15,289,17,2536.93,1965.09
CUST_007344,0.9998281,1,1,High Risk,USA,North America,Technology,Small Business,Professional,Monthly,153.08,5.0,58.3,19.6,-2.0,12,311,18,4156.57,3269.93
CUST_017184,0.9998281,1,1,High Risk,UK,Europe,Other,Startup,Business,Annual,221.81,5.0,27.6,9.0,-22.0,22,457,20,5353.76,4250.98
CUST_009858,0.99982786,1,1,High Risk,Canada,North America,Retail,Mid-Market,Business,Annual,867.84,5.0,66.6,20.3,-11.0,18,234,20,25822.75,21707.97
CUST_003312,0.9998273,1,1,High Risk,UK,Europe,Technology,Startup,Basic,Multi-Year,27.33,6.0,55.1,12.8,43.0,7,188,19,727.43,367.14
CUST_005359,0.99982697,1,1,High Risk,USA,North America,Technology,Startup,Basic,Annual,31.51,6.0,17.1,7.7,-36.0,13,169,17,874.68,520.99
CUST_003267,0.9998267,1,1,High Risk,UK,Europe,Finance,Startup,Basic,Monthly,28.13,3.0,33.2,5.3,-1.0,11,201,20,919.95,483.45
CUST_008961,0.9998264,1,1,High Risk,USA,North America,Finance,Mid-Market,Enterprise,Multi-Year,3019.04,3.0,60.4,17.5,10.0,12,292,22,87874.15,72262.1
CUST_019340,0.99982613,1,1,High Risk,Germany,Europe,Education,Startup,Basic,Monthly,35.73,7.0,40.5,7.9,-17.0,4,72,18,1227.49,832.32
CUST_015053,0.9998259,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,33.52,5.0,21.2,5.3,-13.0,3,49,17,1145.34,722.75
CUST_019860,0.9998258,1,1,High Risk,USA,North America,Other,Small Business,Professional,Annual,172.8,3.0,40.0,8.2,-1.0,7,184,19,5439.82,4380.49
CUST_005822,0.9998252,1,1,High Risk,Germany,Europe,Healthcare,Small Business,Professional,Annual,148.64,1.0,53.9,8.3,0.0,7,159,21,5120.88,4116.38
CUST_001791,0.99982494,1,1,High Risk,UK,Europe,Technology,Startup,Professional,Monthly,81.53,7.0,56.0,6.1,0.0,7,135,18,2535.46,1978.12
CUST_002220,0.9998247,1,1,High Risk,UK,Europe,Technology,Startup,Professional,Monthly,67.02,6.0,32.2,11.7,-24.0,7,104,21,2594.94,1965.59
CUST_012709,0.9998241,1,1,High Risk,India,APAC,Technology,Small Business,Business,Annual,392.18,7.0,57.9,19.3,3.0,18,219,17,10489.41,8643.62
CUST_019778,0.9998233,1,1,High Risk,Canada,North America,Real Estate,Small Business,Basic,Monthly,46.87,4.0,54.1,24.4,-3.0,18,241,19,1379.58,908.46
CUST_019749,0.99982315,1,1,High Risk,USA,North America,Technology,Startup,Business,Monthly,206.53,1.0,40.0,11.8,-6.0,9,190,16,5811.09,4837.53
CUST_008514,0.99982303,1,1,High Risk,Canada,North America,Retail,Startup,Professional,Annual,103.92,5.0,40.1,11.8,-23.0,18,285,19,3156.48,2474.71
CUST_009478,0.9998229,1,1,High Risk,UK,Europe,Manufacturing,Startup,Professional,Annual,91.22,4.0,56.8,20.9,9.0,20,541,23,2845.92,2133.34
CUST_011518,0.99982256,1,1,High Risk,USA,North America,Manufacturing,Small Business,Professional,Monthly,173.64,5.0,72.6,20.9,46.0,7,203,18,5178.69,4181.52
CUST_005923,0.99982244,1,1,High Risk,Other,MEA,Finance,Startup,Basic,Monthly,30.79,8.0,34.6,13.3,-3.0,9,177,19,1115.57,670.84
CUST_003118,0.9998223,1,1,High Risk,USA,North America,Other,Mid-Market,Business,Monthly,626.0,3.0,68.7,13.8,-7.0,21,513,21,17251.53,14476.88
CUST_005345,0.9998223,1,1,High Risk,Australia,APAC,Technology,Startup,Basic,Annual,27.79,2.0,50.4,16.5,-12.0,12,206,17,722.92,417.68
CUST_009511,0.99982196,1,1,High Risk,India,APAC,Technology,Startup,Business,Monthly,301.7,3.0,32.0,2.5,-10.0,12,298,16,7017.3,5741.17
CUST_006284,0.99982196,1,1,High Risk,Canada,North America,Finance,Startup,Professional,Monthly,77.73,6.0,48.8,14.2,-1.0,22,249,19,2228.7,1677.33
CUST_003799,0.99982184,1,1,High Risk,USA,North America,Finance,Small Business,Basic,Annual,68.86,3.0,55.8,16.3,27.0,11,203,18,1789.89,1252.45
CUST_006147,0.9998217,1,1,High Risk,India,APAC,Education,Startup,Professional,Monthly,75.21,4.0,33.5,6.8,-20.0,13,177,19,2425.91,1893.67
CUST_001114,0.9998215,1,1,High Risk,India,APAC,Healthcare,Startup,Basic,Monthly,26.44,8.0,45.8,13.0,-12.0,10,217,15,637.46,352.32
CUST_011536,0.99982136,1,1,High Risk,USA,North America,Retail,Small Business,Professional,Annual,108.31,6.0,40.3,17.4,-5.0,3,65,18,3710.92,2904.24
CUST_008034,0.9998211,1,1,High Risk,USA,North America,Real Estate,Small Business,Basic,Monthly,62.99,6.0,36.6,6.4,-0.0,5,132,18,1975.23,1494.79
CUST_001372,0.99982065,1,1,High Risk,USA,North America,Finance,Startup,Professional,Monthly,117.41,4.0,22.8,8.1,5.0,4,93,17,3522.59,2833.12
CUST_009216,0.99982065,1,1,High Risk,Other,MEA,Retail,Startup,Basic,Monthly,26.51,3.0,65.2,22.1,38.0,12,251,17,716.24,379.9
CUST_011328,0.9998204,1,1,High Risk,India,APAC,Real Estate,Small Business,Business,Monthly,361.7,4.0,50.4,14.5,-28.0,4,105,19,13534.66,11385.31
CUST_011403,0.9998198,1,1,High Risk,USA,North America,Other,Small Business,Business,Annual,388.13,2.0,49.2,15.8,28.0,15,236,19,10907.84,8904.86
CUST_011783,0.99981934,1,1,High Risk,Germany,Europe,Education,Startup,Basic,Monthly,29.87,5.0,24.4,6.4,-27.0,7,100,19,1002.88,618.96
CUST_013327,0.99981886,1,1,High Risk,USA,North America,Technology,Startup,Basic,Annual,30.59,5.0,16.6,4.2,-24.0,19,360,18,811.28,499.57
CUST_010017,0.9998186,1,1,High Risk,Germany,Europe,Education,Startup,Professional,Annual,85.66,3.0,28.9,9.0,-35.0,21,551,17,1924.16,1411.85
CUST_008800,0.9998184,1,1,High Risk,UK,Europe,Healthcare,Small Business,Business,Monthly,345.55,7.0,51.3,21.3,-3.0,6,151,18,11007.37,9207.82
CUST_018093,0.99981767,1,1,High Risk,USA,North America,Finance,Small Business,Enterprise,Annual,1776.38,6.0,55.5,15.5,-13.0,17,498,21,45016.21,36991.12
CUST_016212,0.99981767,1,1,High Risk,Australia,APAC,Healthcare,Startup,Basic,Annual,24.03,4.0,28.6,11.5,-6.0,13,202,17,690.29,401.61
CUST_002445,0.99981767,1,1,High Risk,India,APAC,Real Estate,Startup,Professional,Annual,107.53,4.0,53.3,22.1,-3.0,19,434,17,2440.01,1819.49
CUST_015581,0.99981743,1,1,High Risk,Other,LATAM,Education,Startup,Basic,Monthly,20.44,5.0,23.8,7.2,-20.0,16,277,19,622.44,314.96
CUST_010806,0.99981695,1,1,High Risk,Canada,North America,Manufacturing,Small Business,Professional,Annual,157.61,4.0,64.4,9.8,37.0,19,288,17,3710.99,2917.7
CUST_000337,0.99981636,1,1,High Risk,Germany,Europe,Healthcare,Startup,Basic,Monthly,44.89,5.0,27.2,7.4,-10.0,7,192,20,1616.02,1158.06
CUST_017971,0.9998161,1,1,High Risk,USA,North America,Real Estate,Startup,Professional,Annual,73.39,5.0,51.0,15.5,-17.0,9,196,22,2521.74,1851.89
CUST_012258,0.999816,1,1,High Risk,Australia,APAC,Healthcare,Startup,Basic,Annual,42.5,7.0,30.8,7.4,-22.0,12,230,22,1312.01,812.76
CUST_018136,0.9998159,1,1,High Risk,UK,Europe,Retail,Small Business,Professional,Monthly,116.18,7.0,27.6,7.7,-4.0,3,66,16,3616.4,2958.55
CUST_009794,0.9998159,1,1,High Risk,USA,North America,Retail,Mid-Market,Professional,Multi-Year,313.11,6.0,45.7,13.9,-25.0,12,308,17,6850.6,5450.62
CUST_010861,0.9998153,1,1,High Risk,Canada,North America,Retail,Startup,Professional,Monthly,75.96,4.0,53.6,16.6,9.0,18,521,17,1798.44,1283.39
CUST_018309,0.9998148,1,1,High Risk,USA,North America,Manufacturing,Small Business,Professional,Monthly,145.19,7.0,55.6,18.1,1.0,19,532,20,3805.78,2933.55
CUST_015752,0.999814,1,1,High Risk,USA,North America,Finance,Small Business,Professional,Annual,163.51,6.0,20.8,6.5,-13.0,19,437,17,4269.03,3445.82
CUST_014501,0.999814,1,1,High Risk,Other,LATAM,Real Estate,Startup,Professional,Annual,78.65,8.0,27.6,11.1,-21.0,3,60,19,2959.62,2274.91
CUST_016505,0.999814,1,1,High Risk,Australia,APAC,Manufacturing,Startup,Basic,Annual,28.81,3.0,48.5,17.0,-11.0,17,197,20,950.2,548.23
CUST_017026,0.99981374,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,36.74,7.0,51.2,20.4,-18.0,4,72,20,1361.56,949.5
CUST_001266,0.99981374,1,1,High Risk,India,APAC,Technology,Startup,Basic,Annual,30.15,4.0,32.4,8.5,-16.0,16,456,17,700.49,348.68
CUST_002047,0.9998134,1,1,High Risk,UK,Europe,Real Estate,Startup,Basic,Monthly,24.61,4.0,57.9,25.6,-17.0,7,198,16,643.37,336.78
CUST_011036,0.9998134,1,1,High Risk,USA,North America,Technology,Small Business,Professional,Monthly,112.06,5.0,44.5,12.2,0.0,10,255,15,2415.78,1809.79
CUST_009779,0.999813,1,1,High Risk,Canada,North America,Manufacturing,Startup,Basic,Monthly,25.61,3.0,45.4,17.3,12.0,10,266,19,793.73,465.17
CUST_011173,0.9998128,1,1,High Risk,India,APAC,Other,Startup,Basic,Multi-Year,30.55,3.0,70.9,24.8,18.0,8,185,18,853.73,539.96
CUST_009379,0.9998124,1,1,High Risk,Australia,APAC,Retail,Mid-Market,Enterprise,Multi-Year,2870.09,0.0,42.1,15.2,-7.0,19,325,19,70314.04,58051.85
CUST_010233,0.99981207,1,1,High Risk,India,APAC,Real Estate,Small Business,Basic,Annual,76.74,2.0,73.1,14.2,12.0,14,186,18,2141.38,1527.79
CUST_015334,0.9998118,1,1,High Risk,Australia,APAC,Other,Startup,Basic,Monthly,20.06,1.0,33.3,12.1,-9.0,12,308,20,569.17,239.66
CUST_001050,0.9998115,1,1,High Risk,India,APAC,Education,Small Business,Business,Monthly,461.5,3.0,38.3,3.7,11.0,3,78,22,20175.29,16933.8
CUST_004090,0.99981135,1,1,High Risk,USA,North America,Retail,Startup,Basic,Monthly,29.71,8.0,43.2,15.5,-14.0,7,157,17,860.73,520.46
CUST_004255,0.9998103,1,1,High Risk,Germany,Europe,Manufacturing,Small Business,Business,Monthly,332.0,3.0,55.8,11.3,21.0,9,206,16,8770.52,7286.17
CUST_018477,0.99981016,1,1,High Risk,Canada,North America,Healthcare,Startup,Business,Monthly,250.63,4.0,15.2,2.6,-36.0,20,589,23,7515.19,6155.3
CUST_004257,0.9998099,1,1,High Risk,India,APAC,Education,Startup,Business,Annual,206.54,3.0,43.4,11.5,-9.0,14,164,19,6579.76,5354.38
CUST_008165,0.99980956,1,1,High Risk,India,APAC,Other,Startup,Professional,Monthly,97.04,6.0,47.4,15.2,-8.0,17,209,17,2517.2,1929.99
CUST_005938,0.9998092,1,1,High Risk,Germany,Europe,Finance,Small Business,Business,Monthly,315.87,8.0,32.1,5.7,-46.0,21,184,20,9338.02,7674.39
CUST_002425,0.9998091,1,1,High Risk,USA,North America,Finance,Startup,Professional,Annual,65.84,5.0,30.2,10.9,-13.0,3,68,17,2149.03,1656.76
CUST_001796,0.99980897,1,1,High Risk,USA,North America,Manufacturing,Startup,Professional,Monthly,79.03,4.0,44.1,7.1,11.0,7,121,17,2335.88,1729.61
CUST_019638,0.99980885,1,1,High Risk,Other,LATAM,Education,Small Business,Business,Monthly,324.06,5.0,53.1,6.9,-12.0,16,212,19,10269.32,8648.94
CUST_012598,0.9998085,1,1,High Risk,USA,North America,Real Estate,Startup,Basic,Annual,30.95,7.0,54.0,12.2,-4.0,11,156,19,810.31,453.25
CUST_019541,0.9998084,1,1,High Risk,India,APAC,Real Estate,Startup,Basic,Monthly,27.35,4.0,43.3,10.6,18.0,11,186,19,785.08,382.04
CUST_003657,0.9998084,1,1,High Risk,USA,North America,Technology,Startup,Enterprise,Monthly,759.62,0.0,42.9,18.0,-17.0,12,186,18,22436.44,19154.36
CUST_015781,0.9998084,1,1,High Risk,UK,Europe,Technology,Small Business,Basic,Annual,62.09,3.0,62.7,13.7,12.0,8,175,17,1622.78,1130.61
CUST_013089,0.999808,1,1,High Risk,USA,North America,Healthcare,Small Business,Professional,Annual,170.72,5.0,66.2,21.9,17.0,16,439,17,4120.19,3185.69
