customer_id,rfm_segment,recency,frequency,monetary,average_order_value,rfm_score,customer_lifetime_value,usage_score,login_frequency,nps_score,support_tickets,subscription_plan,contract_type,country
CUST_015104,Big Spenders,65,14,35060.32,2504.308571428571,225,3240.98,56.3,15.0,-2.0,7.0,Business,Multi-Year,Canada
CUST_013741,Big Spenders,66,13,35027.28,2694.4061538461538,225,114249.69,82.6,24.4,30.0,4.0,Business,Annual,USA
CUST_019258,At Risk High Value,87,16,34980.22,2186.26375,145,14043.1,54.9,24.0,39.0,2.0,Enterprise,Annual,USA
CUST_016764,At Risk High Value,103,17,34939.91,2055.288823529412,145,4556.19,52.6,16.1,15.0,4.0,Business,Annual,USA
CUST_002443,Big Spenders,60,16,34925.52,2182.845,235,4963.29,56.7,20.8,18.0,5.0,Business,Annual,USA
CUST_000332,Big Spenders,60,16,34910.39,2181.899375,235,66778.54,79.9,31.0,46.0,4.0,Business,Annual,Canada
CUST_013256,Big Spenders,62,12,34809.1,2900.758333333333,215,82331.92,77.2,20.1,38.0,4.0,Business,Annual,USA
CUST_008963,Big Spenders,63,15,34745.99,2316.3993333333333,235,56485.2,87.0,29.3,7.0,3.0,Business,Annual,USA
CUST_002654,At Risk High Value,125,18,34556.13,1919.7849999999999,145,6674.15,56.1,18.8,-2.0,5.0,Business,Annual,Germany
CUST_016396,At Risk High Value,113,16,34489.87,2155.616875,145,9247.44,55.7,16.1,22.0,1.0,Enterprise,Monthly,Other
CUST_001855,At Risk High Value,61,20,34425.32,1721.266,255,7267.67,59.9,21.8,12.0,2.0,Business,Annual,USA
CUST_019574,At Risk High Value,75,17,34408.83,2024.048823529412,245,8274.11,72.1,20.6,3.0,1.0,Business,Monthly,Other
CUST_000064,Big Spenders,48,10,34339.44,3433.9440000000004,215,39447.88,83.1,20.7,20.0,5.0,Business,Multi-Year,Germany
CUST_000042,At Risk High Value,51,20,34178.73,1708.9365000000003,255,8927.48,44.6,20.6,0.0,4.0,Business,Annual,UK
CUST_010844,Big Spenders,58,14,34149.43,2439.245,225,94232.0,74.4,25.8,47.0,1.0,Business,Annual,USA
CUST_012348,At Risk High Value,45,21,34069.67,1622.365238095238,255,5801.34,50.0,18.2,6.0,4.0,Business,Annual,USA
CUST_002335,Big Spenders,49,10,33866.17,3386.6169999999997,215,50130.53,62.6,24.9,19.0,2.0,Business,Annual,Germany
CUST_007704,At Risk High Value,49,20,33808.61,1690.4305,255,22037.18,55.2,20.0,47.0,5.0,Business,Monthly,Other
CUST_016289,At Risk High Value,54,18,33744.68,1874.7044444444446,255,6732.79,46.8,16.9,-11.0,5.0,Business,Annual,USA
CUST_014873,At Risk High Value,151,19,33703.26,1773.8557894736844,155,9133.4,67.7,18.6,33.0,1.0,Business,Annual,USA
CUST_019002,Big Spenders,59,13,33695.82,2591.9861538461537,225,27768.66,73.5,22.7,-13.0,5.0,Business,Multi-Year,USA
CUST_016569,Big Spenders,83,7,33690.86,4812.9800000000005,215,72214.27,87.6,23.4,38.0,1.0,Enterprise,Multi-Year,USA
CUST_005220,Big Spenders,102,11,33653.8,3059.4363636363637,115,139349.11,76.6,22.3,44.0,3.0,Business,Annual,UK
CUST_015250,At Risk High Value,61,17,33568.13,1974.595882352941,245,20078.47,58.8,15.8,50.0,3.0,Business,Monthly,USA
CUST_005225,Big Spenders,68,14,33418.22,2387.0157142857142,225,52742.88,75.9,22.4,28.0,1.0,Business,Multi-Year,Germany
CUST_012305,Big Spenders,49,13,33342.57,2564.813076923077,225,7130.9,49.8,14.7,62.0,3.0,Enterprise,Monthly,USA
CUST_007165,Big Spenders,61,13,33228.36,2556.027692307692,215,137208.59,94.4,29.5,63.0,3.0,Business,Annual,Germany
CUST_010140,At Risk High Value,61,17,33144.81,1949.6947058823528,245,11679.17,72.9,27.6,24.0,4.0,Business,Annual,Germany
CUST_018794,Big Spenders,63,14,33135.7,2366.835714285714,225,9674.18,61.4,20.2,13.0,3.0,Business,Annual,USA
CUST_014559,At Risk High Value,54,17,32985.0,1940.2941176470588,245,7592.04,59.7,21.5,5.0,4.0,Business,Annual,Germany
CUST_003423,At Risk High Value,46,21,32959.17,1569.4842857142855,255,4597.36,53.8,19.3,1.0,7.0,Business,Annual,Canada
CUST_015040,At Risk High Value,161,19,32954.21,1734.4321052631578,155,3575.27,39.4,5.6,26.0,3.0,Business,Annual,USA
CUST_011061,Big Spenders,66,14,32812.79,2343.7707142857143,225,53049.19,77.2,20.5,53.0,2.0,Business,Multi-Year,UK
CUST_002632,Big Spenders,165,12,32745.17,2728.7641666666664,115,150589.56,89.2,25.7,42.0,1.0,Business,Annual,Other
CUST_016205,At Risk High Value,353,21,32737.93,1558.9490476190476,155,26017.69,93.6,26.5,7.0,2.0,Business,Annual,Other
CUST_011586,At Risk High Value,214,18,32593.86,1810.77,155,5980.1,54.4,11.7,41.0,5.0,Enterprise,Multi-Year,India
CUST_004888,At Risk High Value,896,18,32540.32,1807.7955555555554,145,25629.16,64.6,13.5,2.0,6.0,Business,Annual,UK
CUST_009920,Big Spenders,47,13,32511.14,2500.856923076923,225,30695.73,66.6,28.5,49.0,1.0,Enterprise,Annual,USA
CUST_001423,Big Spenders,52,15,32491.6,2166.1066666666666,225,12261.01,60.6,16.8,26.0,0.0,Enterprise,Monthly,USA
CUST_000470,Big Spenders,82,13,32484.07,2498.7746153846156,215,9438.88,69.8,11.2,39.0,5.0,Enterprise,Annual,USA
CUST_015150,At Risk High Value,73,24,32478.79,1353.2829166666668,255,2112.16,49.6,11.9,-12.0,5.0,Business,Annual,Canada
CUST_012937,At Risk High Value,46,20,32448.67,1622.4334999999999,255,33515.86,75.5,21.9,15.0,3.0,Business,Annual,USA
CUST_013034,Big Spenders,64,14,32414.67,2315.3335714285713,225,45317.22,74.8,20.4,8.0,3.0,Business,Annual,Other
CUST_013719,Big Spenders,61,15,32237.579999999998,2149.172,235,7605.07,77.7,19.3,17.0,3.0,Enterprise,Annual,USA
CUST_000132,At Risk High Value,46,18,32111.78,1783.9877777777776,245,4066.49,45.3,10.6,-30.0,2.0,Business,Annual,Australia
CUST_016901,At Risk High Value,46,16,32058.329999999998,2003.6456249999999,245,16908.38,70.4,20.2,12.0,2.0,Business,Annual,Canada
CUST_004236,Big Spenders,62,14,31941.09,2281.5064285714284,225,26549.02,75.1,25.8,28.0,2.0,Business,Monthly,UK
CUST_014092,At Risk High Value,45,22,31877.559999999998,1448.9799999999998,255,57513.2,100.0,28.7,54.0,1.0,Professional,Annual,Germany
CUST_007068,At Risk High Value,48,17,31830.72,1872.3952941176472,245,8784.89,68.5,19.8,3.0,3.0,Business,Annual,USA
CUST_009305,At Risk High Value,86,17,31749.52,1867.6188235294119,145,5743.21,57.9,19.2,12.0,3.0,Enterprise,Monthly,Australia
CUST_018991,At Risk High Value,521,20,31699.84,1584.992,155,7483.32,42.9,8.7,15.0,5.0,Business,Monthly,UK
CUST_001654,Big Spenders,692,11,31693.739999999998,2881.2490909090907,115,16920.27,67.0,23.3,14.0,2.0,Enterprise,Annual,Other
CUST_011448,Big Spenders,66,15,31609.55,2107.3033333333333,235,4945.6,34.5,14.2,19.0,4.0,Enterprise,Annual,Germany
CUST_005859,At Risk High Value,130,22,31348.04,1424.9109090909092,155,4467.19,44.4,6.7,38.0,5.0,Business,Annual,Australia
CUST_000854,Big Spenders,58,11,31320.46,2847.314545454545,215,25893.64,68.6,20.5,2.0,0.0,Business,Annual,USA
CUST_007720,Big Spenders,168,11,31310.7,2846.427272727273,115,11000.44,74.4,20.0,4.0,3.0,Enterprise,Monthly,UK
CUST_006184,At Risk High Value,63,17,31240.629999999997,1837.6841176470587,245,12163.38,62.8,21.8,-5.0,7.0,Business,Annual,USA
CUST_008007,Big Spenders,57,12,31027.07,2585.5891666666666,215,57544.71,73.3,20.6,26.0,1.0,Business,Annual,Canada
CUST_007107,Big Spenders,52,13,31010.38,2385.4138461538464,215,6267.99,61.6,21.2,-5.0,5.0,Enterprise,Monthly,Germany
CUST_010799,Big Spenders,149,16,30993.06,1937.06625,135,3294.11,53.7,14.6,1.0,2.0,Business,Multi-Year,Germany
CUST_015924,At Risk High Value,68,16,30840.61,1927.538125,245,3072.11,39.2,15.8,-12.0,6.0,Enterprise,Multi-Year,Other
CUST_005585,Big Spenders,69,14,30501.1,2178.65,225,52767.71,76.7,27.7,11.0,3.0,Business,Multi-Year,USA
CUST_011769,At Risk High Value,56,17,30483.34,1793.1376470588236,245,14628.06,69.7,22.4,-1.0,4.0,Business,Annual,USA
CUST_016145,Big Spenders,56,15,30413.72,2027.5813333333333,235,3663.87,48.2,12.1,-14.0,6.0,Business,Multi-Year,Germany
CUST_009242,Big Spenders,179,16,30392.59,1899.536875,135,5252.75,48.8,12.5,0.0,9.0,Business,Annual,India
CUST_001602,Big Spenders,53,13,30349.710000000003,2334.593076923077,215,7725.57,75.6,21.4,11.0,4.0,Business,Annual,USA
CUST_006260,Big Spenders,61,14,30316.010000000002,2165.429285714286,225,8289.98,53.3,11.5,25.0,4.0,Business,Monthly,Australia
CUST_005292,At Risk High Value,49,20,30236.63,1511.8315,255,14960.18,70.5,16.0,18.0,2.0,Business,Annual,USA
CUST_018924,Big Spenders,222,15,30143.31,2009.554,135,6788.62,60.2,24.3,25.0,3.0,Enterprise,Multi-Year,USA
CUST_014572,At Risk High Value,220,17,30122.32,1771.9011764705883,145,15821.75,84.4,25.2,3.0,3.0,Business,Annual,Australia
CUST_007000,At Risk High Value,53,18,29928.36,1662.6866666666667,245,13472.0,71.4,27.0,23.0,0.0,Business,Multi-Year,UK
CUST_000878,Big Spenders,69,14,29902.97,2135.9264285714285,225,88684.79,91.8,30.5,8.0,2.0,Business,Annual,Other
CUST_010836,At Risk High Value,46,18,29820.47,1656.6927777777778,245,4342.95,41.6,8.5,-14.0,3.0,Business,Monthly,Other
CUST_008117,Big Spenders,603,12,29707.38,2475.6150000000002,115,86862.13,81.6,31.0,37.0,2.0,Business,Monthly,USA
CUST_008760,Big Spenders,61,16,29691.850000000002,1855.7406250000001,235,12178.76,83.7,19.8,-4.0,3.0,Business,Annual,Other
CUST_006935,At Risk High Value,266,21,29610.37,1410.017619047619,155,4421.64,51.8,11.7,6.0,1.0,Business,Annual,USA
CUST_002611,Big Spenders,62,16,29553.59,1847.099375,235,47367.45,56.0,25.4,57.0,3.0,Business,Multi-Year,India
CUST_012758,Big Spenders,232,16,29485.2,1842.825,135,9027.59,60.2,19.2,20.0,5.0,Business,Annual,USA
CUST_013157,Big Spenders,244,12,29466.93,2455.5775,115,5134.92,46.2,14.1,2.0,5.0,Enterprise,Multi-Year,USA
CUST_014161,At Risk High Value,48,17,29442.239999999998,1731.8964705882352,245,3076.07,49.9,6.7,-32.0,3.0,Business,Annual,USA
CUST_013246,Big Spenders,46,12,29407.9,2450.6583333333333,215,37707.88,64.5,26.5,-3.0,3.0,Business,Annual,USA
CUST_001147,At Risk High Value,168,17,29405.5,1729.735294117647,145,7625.77,73.9,19.4,-10.0,3.0,Business,Annual,India
CUST_001931,At Risk High Value,68,19,29403.86,1547.5715789473684,255,7087.81,64.4,28.2,13.0,2.0,Business,Annual,USA
CUST_019559,At Risk High Value,48,17,29289.12,1722.8894117647058,245,12259.22,71.9,19.0,7.0,2.0,Business,Multi-Year,USA
CUST_002533,Big Spenders,71,14,29181.170000000002,2084.369285714286,225,3205.27,25.7,11.7,-45.0,10.0,Enterprise,Annual,USA
CUST_004707,At Risk High Value,78,17,29104.12,1712.0070588235294,245,3871.33,52.3,12.8,16.0,3.0,Business,Multi-Year,USA
CUST_010613,Big Spenders,72,15,29083.35,1938.8899999999999,235,29675.3,89.9,28.1,35.0,3.0,Business,Annual,Canada
CUST_017174,At Risk High Value,596,18,29018.329999999998,1612.1294444444443,155,7132.82,60.1,15.9,14.0,5.0,Business,Annual,USA
CUST_010167,At Risk High Value,293,19,28981.03,1525.3173684210526,155,5187.18,56.6,16.6,1.0,6.0,Business,Annual,USA
CUST_016665,Big Spenders,58,12,28905.76,2408.813333333333,215,5526.78,68.7,21.6,24.0,3.0,Enterprise,Monthly,USA
CUST_000866,Loyal High Value,45,17,28895.19,1699.7170588235294,345,12012.31,60.5,17.8,7.0,2.0,Business,Monthly,USA
CUST_017683,At Risk High Value,389,20,28883.07,1444.1535,155,5261.87,69.9,18.9,8.0,5.0,Business,Multi-Year,Germany
CUST_000699,Big Spenders,259,14,28869.75,2062.125,125,4812.88,47.8,15.7,0.0,9.0,Enterprise,Annual,UK
CUST_006503,Big Spenders,73,15,28826.6,1921.7733333333333,235,6452.79,45.1,13.7,20.0,4.0,Enterprise,Annual,USA
CUST_014959,Big Spenders,89,16,28750.59,1796.911875,135,14751.1,57.4,13.3,23.0,2.0,Business,Annual,USA
CUST_006673,Big Spenders,61,14,28724.31,2051.736428571429,225,12050.93,75.7,26.3,2.0,6.0,Business,Annual,USA
CUST_002291,At Risk High Value,60,19,28703.33,1510.7015789473685,255,41881.63,80.7,28.5,31.0,3.0,Business,Annual,Canada
CUST_017670,Big Spenders,80,13,28699.72,2207.670769230769,225,8273.77,61.4,22.7,10.0,2.0,Business,Monthly,USA
CUST_018262,Big Spenders,108,13,28605.72,2200.44,125,4193.71,45.2,14.9,8.0,2.0,Business,Monthly,Other
CUST_007609,Big Spenders,56,11,28592.760000000002,2599.3418181818183,215,11868.23,72.3,21.8,14.0,4.0,Enterprise,Monthly,USA
CUST_014432,At Risk High Value,57,17,28569.8,1680.5764705882352,245,48424.03,97.2,28.7,21.0,1.0,Business,Monthly,Other
CUST_011452,At Risk High Value,50,20,28556.41,1427.8205,255,31210.92,83.7,20.7,11.0,0.0,Business,Multi-Year,Other
CUST_004567,Big Spenders,300,11,28415.06,2583.187272727273,115,16270.46,39.7,3.4,5.0,4.0,Business,Annual,Australia
CUST_013429,Big Spenders,357,16,28402.39,1775.149375,135,13643.97,55.2,23.4,24.0,6.0,Business,Annual,UK
CUST_008973,At Risk High Value,45,19,28294.29,1489.173157894737,255,5097.99,64.6,15.6,23.0,2.0,Business,Multi-Year,USA
CUST_007594,At Risk High Value,46,17,28231.73,1660.69,245,7934.46,64.2,13.8,22.0,2.0,Business,Multi-Year,USA
CUST_004646,At Risk High Value,157,17,28206.46,1659.2035294117647,145,3618.22,48.7,17.3,15.0,3.0,Business,Annual,Germany
CUST_016535,At Risk High Value,112,19,28204.18,1484.4305263157894,155,2192.35,40.7,12.0,-22.0,3.0,Business,Annual,USA
CUST_014439,Big Spenders,412,16,28171.94,1760.74625,135,4467.12,68.5,19.5,-7.0,5.0,Business,Annual,UK
CUST_005190,Big Spenders,300,10,28136.170000000002,2813.617,115,32103.88,67.8,22.2,28.0,2.0,Business,Annual,Germany
CUST_013399,At Risk High Value,54,21,28074.76,1336.8933333333332,255,4260.17,43.0,12.1,-6.0,4.0,Business,Annual,UK
CUST_010979,Big Spenders,195,15,27987.37,1865.8246666666666,135,2714.65,34.3,10.4,-11.0,3.0,Enterprise,Annual,Australia
CUST_003733,At Risk High Value,49,17,27968.54,1645.2082352941177,245,15715.49,79.8,15.5,65.0,1.0,Business,Monthly,USA
CUST_015432,At Risk High Value,236,17,27916.45,1642.144117647059,145,10016.44,64.6,17.8,24.0,6.0,Business,Monthly,USA
CUST_013601,Big Spenders,54,14,27837.06,1988.3614285714286,225,10773.02,70.3,18.9,27.0,2.0,Business,Monthly,USA
CUST_019731,At Risk High Value,83,16,27730.88,1733.18,245,6568.14,64.1,11.3,18.0,5.0,Business,Annual,Other
CUST_015030,Big Spenders,231,14,27730.03,1980.7164285714284,125,4586.91,50.7,21.5,21.0,3.0,Business,Annual,India
CUST_015470,At Risk High Value,46,21,27708.78,1319.4657142857143,255,10656.07,56.0,16.1,41.0,3.0,Business,Multi-Year,India
CUST_014934,Big Spenders,162,10,27702.14,2770.214,115,31248.45,57.0,23.4,16.0,1.0,Enterprise,Multi-Year,USA
CUST_014757,At Risk High Value,271,21,27598.78,1314.227619047619,155,4684.98,58.0,10.7,6.0,4.0,Business,Monthly,India
CUST_002606,Big Spenders,56,15,27587.1,1839.1399999999999,225,18847.48,57.1,16.1,45.0,2.0,Business,Annual,USA
CUST_004884,At Risk High Value,51,17,27554.12,1620.830588235294,245,6535.29,55.0,22.0,-16.0,9.0,Business,Annual,Australia
CUST_011570,Big Spenders,50,12,27546.91,2295.5758333333333,215,6446.48,57.2,10.1,-7.0,5.0,Business,Annual,USA
CUST_004200,Big Spenders,94,16,27417.149999999998,1713.5718749999999,135,14079.28,66.5,19.1,31.0,1.0,Business,Multi-Year,Canada
CUST_003940,Big Spenders,108,15,27392.13,1826.142,135,3891.72,46.0,20.2,4.0,2.0,Business,Annual,India
CUST_016876,At Risk High Value,50,16,27384.0,1711.5,245,14503.89,66.5,23.3,32.0,4.0,Enterprise,Annual,Canada
CUST_001649,Big Spenders,138,15,27337.56,1822.5040000000001,125,7908.75,45.1,19.8,22.0,2.0,Business,Multi-Year,Other
CUST_017643,At Risk High Value,46,21,27155.44,1293.1161904761905,255,4443.16,54.9,13.4,1.0,2.0,Business,Annual,USA
CUST_000377,At Risk High Value,61,17,27127.77,1595.7511764705882,245,7793.91,55.3,18.2,-20.0,6.0,Business,Annual,Canada
CUST_009876,Big Spenders,65,14,27039.46,1931.3899999999999,225,10835.84,59.9,20.3,9.0,7.0,Business,Multi-Year,USA
CUST_000433,Loyal High Value,45,17,27009.59,1588.7994117647058,345,26143.58,74.9,18.4,11.0,2.0,Business,Annual,UK
CUST_010496,At Risk High Value,159,18,26989.04,1499.391111111111,145,9351.29,57.6,17.7,34.0,1.0,Business,Annual,Australia
CUST_019767,Big Spenders,51,15,26928.67,1795.2446666666665,235,21592.69,70.8,22.7,86.0,0.0,Business,Annual,USA
CUST_007811,Big Spenders,82,11,26836.67,2439.697272727273,215,14903.36,56.0,24.5,16.0,3.0,Business,Monthly,USA
CUST_007569,Big Spenders,67,14,26826.14,1916.152857142857,225,5969.02,40.2,15.0,50.0,5.0,Business,Multi-Year,USA
CUST_015242,Big Spenders,46,14,26777.74,1912.6957142857143,225,21704.04,74.4,25.7,61.0,1.0,Business,Monthly,Germany
CUST_014523,Big Spenders,49,14,26772.19,1912.2992857142856,225,3699.38,37.7,9.9,-2.0,5.0,Enterprise,Annual,USA
CUST_009591,Big Spenders,60,12,26680.47,2223.3725,215,11862.9,65.2,20.0,-12.0,4.0,Business,Annual,USA
CUST_006572,Big Spenders,52,16,26674.76,1667.1725,235,10109.02,66.4,18.0,24.0,3.0,Business,Multi-Year,Canada
CUST_014083,At Risk High Value,59,18,26620.61,1478.9227777777778,255,24478.17,100.0,28.2,-1.0,1.0,Business,Annual,USA
CUST_011883,Big Spenders,83,12,26593.68,2216.14,215,54703.55,78.9,23.8,27.0,6.0,Business,Annual,UK
CUST_014024,At Risk High Value,102,17,26578.02,1563.4129411764707,145,5166.7,53.4,22.3,-4.0,9.0,Business,Annual,USA
CUST_008763,At Risk High Value,70,17,26574.55,1563.2088235294118,245,4838.86,52.9,18.5,18.0,2.0,Business,Multi-Year,Canada
CUST_017308,At Risk High Value,54,20,26571.489999999998,1328.5745,255,2934.92,42.9,16.1,-31.0,10.0,Business,Multi-Year,Other
CUST_017213,At Risk High Value,48,19,26511.13,1395.3226315789475,255,10343.21,63.4,16.3,22.0,2.0,Business,Annual,India
CUST_016477,Big Spenders,45,12,26455.33,2204.6108333333336,215,3121.5,42.5,15.4,1.0,3.0,Enterprise,Multi-Year,USA
CUST_007611,Big Spenders,378,16,26450.64,1653.165,135,5401.46,44.2,16.0,-6.0,2.0,Business,Monthly,USA
CUST_003424,Big Spenders,75,15,26434.04,1762.2693333333334,225,3523.91,41.7,20.4,-17.0,3.0,Business,Annual,USA
CUST_006571,Big Spenders,68,13,26414.69,2031.8992307692306,215,7913.67,55.6,20.6,29.0,4.0,Business,Annual,Other
CUST_012978,Big Spenders,87,9,26368.49,2929.8322222222223,115,8058.0,46.1,14.6,24.0,6.0,Enterprise,Monthly,Australia
CUST_012266,Big Spenders,59,16,26352.97,1647.060625,235,22636.45,68.0,24.9,34.0,3.0,Business,Annual,UK
CUST_000484,Big Spenders,157,13,26275.47,2021.19,115,3398.11,58.2,19.6,-3.0,3.0,Business,Annual,India
CUST_000298,Big Spenders,186,16,26255.95,1640.996875,135,3835.19,44.8,12.0,15.0,2.0,Business,Multi-Year,India
CUST_017661,At Risk High Value,47,16,26238.77,1639.923125,245,7147.54,51.1,21.0,7.0,2.0,Business,Multi-Year,India
CUST_010910,Big Spenders,60,16,26215.739999999998,1638.4837499999999,235,3114.46,48.8,22.5,-14.0,5.0,Enterprise,Monthly,USA
CUST_009069,At Risk High Value,45,17,26107.6,1535.7411764705882,245,14048.51,66.9,19.1,46.0,2.0,Business,Annual,Germany
CUST_011078,At Risk High Value,242,18,26084.62,1449.1455555555556,155,5484.9,57.0,10.0,15.0,3.0,Business,Multi-Year,USA
CUST_017003,At Risk High Value,257,16,26084.48,1630.28,145,3781.22,51.5,12.5,4.0,3.0,Business,Monthly,Other
CUST_004747,At Risk High Value,55,18,26045.93,1446.996111111111,245,4434.82,39.2,15.3,-24.0,1.0,Business,Annual,USA
CUST_001939,At Risk High Value,49,20,26002.45,1300.1225,255,11919.16,64.6,20.7,6.0,3.0,Business,Annual,USA
CUST_002921,At Risk High Value,81,17,25984.19,1528.4817647058824,245,1681.12,44.7,7.2,-11.0,6.0,Business,Annual,Germany
CUST_005702,At Risk High Value,51,21,25917.66,1234.1742857142858,255,2697.93,41.6,12.2,1.0,7.0,Business,Annual,Other
CUST_013480,Big Spenders,102,12,25914.62,2159.5516666666667,115,2365.35,43.0,11.0,6.0,11.0,Enterprise,Monthly,USA
CUST_016775,At Risk High Value,52,17,25901.56,1523.6211764705884,245,7566.24,77.9,21.0,16.0,4.0,Business,Annual,Canada
CUST_002583,Big Spenders,54,16,25887.53,1617.970625,235,2223.63,30.9,11.6,-24.0,4.0,Business,Annual,Australia
CUST_015358,At Risk High Value,271,16,25852.33,1615.770625,145,12016.73,69.3,17.2,48.0,0.0,Business,Annual,India
CUST_009621,At Risk High Value,49,19,25843.09,1360.1626315789474,255,35444.3,79.6,23.2,55.0,2.0,Business,Multi-Year,Australia
CUST_014975,At Risk High Value,58,19,25842.78,1360.1463157894736,255,11676.57,68.0,24.1,30.0,3.0,Business,Monthly,India
CUST_009858,At Risk High Value,235,20,25822.75,1291.1375,155,4030.54,66.6,20.3,-11.0,5.0,Business,Annual,Canada
CUST_005085,At Risk High Value,275,18,25752.36,1430.6866666666667,145,3263.22,57.4,19.7,-9.0,3.0,Business,Annual,USA
CUST_012525,At Risk High Value,193,17,25719.25,1512.8970588235295,145,2828.54,41.0,12.6,1.0,7.0,Business,Monthly,USA
CUST_010702,At Risk High Value,46,18,25676.04,1426.4466666666667,245,8147.96,51.6,19.5,10.0,3.0,Business,Annual,Germany
CUST_012046,At Risk High Value,243,19,25667.32,1350.9115789473683,155,12233.96,84.6,24.5,48.0,2.0,Business,Annual,Australia
CUST_015968,At Risk High Value,182,17,25657.47,1509.2629411764706,145,4371.75,56.1,19.3,14.0,10.0,Business,Annual,India
CUST_005990,At Risk High Value,65,17,25568.71,1504.0417647058823,245,13878.68,79.8,21.8,18.0,4.0,Business,Annual,India
CUST_014339,At Risk High Value,142,17,25536.98,1502.1752941176471,145,13085.77,86.7,26.8,39.0,4.0,Professional,Multi-Year,USA
CUST_015126,At Risk High Value,176,17,25459.2,1497.6000000000001,145,5278.75,64.9,20.0,10.0,4.0,Business,Multi-Year,USA
CUST_016357,At Risk High Value,89,18,25342.63,1407.923888888889,155,4654.79,68.1,24.1,18.0,3.0,Business,Annual,USA
CUST_014535,At Risk High Value,47,17,25312.11,1488.9476470588236,245,11972.5,70.5,24.7,-18.0,1.0,Business,Annual,USA
CUST_007495,Big Spenders,56,15,25262.57,1684.1713333333332,235,5818.23,63.1,14.4,19.0,7.0,Business,Monthly,USA
CUST_012077,At Risk High Value,279,17,25247.19,1485.1288235294116,145,2229.87,54.0,5.4,10.0,6.0,Business,Annual,USA
CUST_017857,At Risk High Value,122,16,25237.21,1577.325625,145,3863.58,48.4,16.6,-2.0,5.0,Business,Annual,USA
CUST_007801,At Risk High Value,524,17,25162.3,1480.135294117647,145,8320.42,58.5,20.0,-9.0,2.0,Business,Monthly,USA
CUST_009167,Big Spenders,45,15,25131.52,1675.4346666666668,235,11351.59,67.9,27.0,36.0,2.0,Business,Multi-Year,USA
CUST_004295,At Risk High Value,312,19,25113.01,1321.7373684210525,155,3735.55,57.4,21.8,12.0,6.0,Business,Annual,USA
CUST_001704,Big Spenders,312,13,25104.71,1931.1315384615384,115,14852.62,67.9,16.9,35.0,3.0,Business,Multi-Year,USA
CUST_008984,Big Spenders,65,16,25069.39,1566.836875,235,19759.51,74.0,20.3,45.0,4.0,Business,Annual,USA
CUST_018228,At Risk High Value,50,18,25041.31,1391.183888888889,255,2009.69,39.1,16.2,-31.0,10.0,Business,Annual,USA
CUST_012263,Big Spenders,54,16,25035.48,1564.7175,235,3849.83,60.8,17.0,-9.0,4.0,Business,Annual,USA
CUST_009053,At Risk High Value,57,20,25033.68,1251.684,255,2211.8,38.9,11.0,8.0,3.0,Business,Multi-Year,Germany
CUST_003043,Big Spenders,61,14,25007.52,1786.2514285714285,225,4271.05,53.9,16.3,21.0,5.0,Business,Annual,USA
CUST_014788,At Risk High Value,54,17,24974.52,1469.0894117647058,245,6545.28,56.6,16.4,4.0,3.0,Business,Annual,USA
CUST_003488,Big Spenders,61,16,24940.940000000002,1558.8087500000001,235,9474.71,69.9,23.1,-1.0,7.0,Business,Annual,Germany
CUST_010458,Big Spenders,86,12,24940.27,2078.3558333333335,115,101924.69,83.3,25.5,37.0,2.0,Business,Multi-Year,USA
CUST_010015,At Risk High Value,61,18,24909.72,1383.8733333333334,245,23150.3,79.2,19.9,37.0,1.0,Business,Annual,USA
CUST_014514,Big Spenders,145,13,24905.48,1915.8061538461538,125,25163.18,87.4,31.0,33.0,2.0,Business,Monthly,USA
CUST_015082,At Risk High Value,324,18,24899.49,1383.305,155,2045.28,38.6,12.2,-24.0,3.0,Business,Multi-Year,USA
CUST_006936,Big Spenders,47,12,24899.42,2074.9516666666664,215,10215.36,63.7,13.8,35.0,3.0,Business,Annual,UK
CUST_016213,Big Spenders,372,15,24884.66,1658.9773333333333,135,8501.96,59.2,19.9,21.0,5.0,Business,Annual,USA
CUST_002932,Big Spenders,61,15,24837.47,1655.8313333333333,225,16053.03,68.4,22.9,32.0,5.0,Business,Annual,USA
CUST_019127,At Risk High Value,381,16,24789.06,1549.31625,145,5384.85,64.1,20.3,24.0,4.0,Business,Annual,India
CUST_010886,Big Spenders,60,14,24662.33,1761.595,225,10579.3,71.7,20.8,-11.0,6.0,Business,Annual,USA
CUST_007691,Big Spenders,59,12,24547.5,2045.625,215,6958.31,63.9,24.7,-8.0,3.0,Business,Monthly,Australia
CUST_019726,At Risk High Value,53,16,24504.88,1531.555,245,13150.69,62.2,16.3,16.0,3.0,Business,Annual,USA
CUST_006926,Big Spenders,462,12,24468.670000000002,2039.0558333333336,115,4483.32,49.7,10.2,26.0,5.0,Enterprise,Annual,USA
CUST_009787,Big Spenders,48,15,24405.71,1627.0473333333332,235,8499.08,70.0,19.6,3.0,4.0,Business,Annual,India
CUST_002850,Big Spenders,45,15,24330.260000000002,1622.0173333333335,225,2233.8,39.8,12.6,-23.0,2.0,Business,Multi-Year,Germany
CUST_005629,Big Spenders,62,14,24328.93,1737.7807142857143,225,11934.0,55.4,18.9,26.0,5.0,Business,Monthly,Germany
CUST_011838,At Risk High Value,46,18,24324.66,1351.37,255,10332.88,51.8,11.4,52.0,5.0,Business,Annual,USA
