customer_id,last_completed_transaction_date,recency,frequency,monetary,average_order_value,country,region,industry,company_size,subscription_plan,contract_type,monthly_recurring_revenue,customer_lifetime_value,support_tickets,usage_score,login_frequency,nps_score,discount_percentage,tenure_months,customer_acquisition_cost,recency_score,frequency_score,monetary_score,rfm_score,rfm_total_score,rfm_segment
CUST_000127,2024-11-11,51,17,1072.62,63.09529411764705,USA,North America,Finance,Startup,Basic,Annual,33.05,164.21,4.0,51.3,15.3,19.0,5.6,4,232.83,2,4,1,241,7,Needs Attention
CUST_000128,2023-05-09,603,9,287.58,31.953333333333333,Canada,North America,Other,Startup,Basic,Monthly,22.97,56.12,6.0,49.1,16.6,-9.0,0.8,34,113.1,1,1,1,111,3,Low Value Dormant
CUST_000129,2024-10-29,64,17,3977.94,233.9964705882353,USA,North America,Other,Small Business,Professional,Annual,146.69,489.14,4.0,49.0,12.6,9.0,3.3,12,864.94,2,4,3,243,9,Needs Attention
CUST_000130,2024-12-07,25,18,897.76,49.87555555555556,Germany,Europe,Healthcare,Startup,Basic,Annual,27.85,186.53,2.0,70.7,21.5,83.0,6.9,15,427.01,4,4,1,441,9,Potential Loyalists
CUST_000131,2024-05-27,219,16,1018.02,63.62625,Canada,North America,Healthcare,Startup,Basic,Monthly,36.05,198.08,2.0,67.4,24.3,20.0,0.0,22,201.02,1,3,1,131,5,Needs Attention
CUST_000132,2024-11-16,46,18,32111.78,1783.9877777777776,Australia,APAC,Real Estate,Mid-Market,Business,Annual,1076.81,4066.49,2.0,45.3,10.6,-30.0,7.1,26,2524.12,2,4,5,245,11,At Risk High Value
CUST_000133,2024-12-01,31,14,745.91,53.27928571428571,USA,North America,Manufacturing,Startup,Basic,Monthly,23.77,69.3,3.0,52.9,12.5,-0.0,0.0,18,238.27,3,2,1,321,6,Regular Customers
CUST_000134,2024-12-17,15,10,925.85,92.58500000000001,USA,North America,Other,Startup,Basic,Monthly,42.5,123.77,2.0,61.2,6.2,26.0,3.9,2,79.49,5,1,1,511,7,New or Promising
CUST_000135,2024-11-23,39,15,798.5600000000001,53.23733333333334,Other,LATAM,Real Estate,Startup,Basic,Monthly,29.38,77.41,7.0,53.4,20.0,-6.0,1.2,18,121.3,3,2,1,321,6,Regular Customers
CUST_000136,2024-12-02,30,12,722.29,60.19083333333333,UK,Europe,Technology,Startup,Basic,Monthly,33.55,48.84,11.0,33.2,12.7,-45.0,1.3,12,50.95,3,1,1,311,5,Regular Customers
CUST_000137,2024-08-20,134,20,1014.88,50.744,USA,North America,Education,Startup,Basic,Monthly,28.61,31.62,7.0,24.2,5.7,-30.0,4.5,7,71.55,1,5,1,151,7,Needs Attention
CUST_000138,2024-12-08,24,22,3568.92,162.22363636363636,India,APAC,Technology,Mid-Market,Basic,Annual,101.03,1001.51,4.0,62.0,26.1,-1.0,8.8,17,1264.0,4,5,3,453,12,Potential Loyalists
CUST_000139,2024-12-22,10,14,3815.4300000000003,272.5307142857143,USA,North America,Education,Startup,Professional,Annual,81.69,132.83,4.0,55.2,16.0,3.0,3.9,1,80.62,5,2,3,523,10,New or Promising
CUST_000140,2024-12-05,27,16,32771.89,2048.243125,UK,Europe,Retail,Mid-Market,Business,Multi-Year,688.94,1282.32,0.0,50.7,9.1,3.0,16.8,1,595.88,4,3,5,435,12,Big Spenders
CUST_000141,2024-03-31,276,16,1606.03,100.376875,USA,North America,Other,Startup,Professional,Monthly,63.08,257.75,3.0,53.1,17.9,24.0,0.3,21,56.17,1,3,2,132,6,Needs Attention
CUST_000142,2024-12-03,29,13,3268.14,251.39538461538461,USA,North America,Other,Small Business,Professional,Annual,142.13,688.4,4.0,42.0,16.0,-3.0,4.1,13,649.57,4,1,3,413,8,New or Promising
CUST_000143,2024-11-18,44,14,2950.48,210.74857142857144,USA,North America,Technology,Small Business,Professional,Annual,132.21,398.74,7.0,54.4,11.8,8.0,5.6,19,368.29,3,2,3,323,8,Regular Customers
CUST_000144,2024-10-14,79,11,872.7,79.33636363636364,USA,North America,Technology,Small Business,Basic,Monthly,46.52,458.62,4.0,68.7,23.2,10.0,2.4,19,244.31,2,1,1,211,4,Low Value Dormant
CUST_000145,2024-11-14,48,19,1433.28,75.43578947368421,USA,North America,Finance,Small Business,Basic,Monthly,41.53,188.69,2.0,56.0,25.2,11.0,0.5,31,428.98,2,5,2,252,9,Needs Attention
CUST_000146,2024-12-16,16,18,359864.83,19992.490555555556,Germany,Europe,Real Estate,Enterprise,Enterprise,Annual,12437.38,103242.33,6.0,63.2,18.0,-21.0,14.5,10,8385.32,4,4,5,445,13,Champions
CUST_000147,2024-12-12,20,20,3539.93,176.9965,Other,MEA,Education,Startup,Professional,Monthly,95.11,131.3,4.0,17.7,4.0,-40.0,2.4,13,39.04,4,5,3,453,12,Potential Loyalists
CUST_000148,2024-10-31,62,15,1119.54,74.636,Canada,North America,Other,Small Business,Basic,Monthly,49.45,1369.49,5.0,90.3,26.9,19.0,0.3,30,245.2,2,2,2,222,6,Low Value Dormant
CUST_000149,2024-11-20,42,13,35277.5,2713.653846153846,USA,North America,Retail,Mid-Market,Business,Monthly,1216.82,11395.99,0.0,64.3,19.7,44.0,2.6,20,907.52,3,1,5,315,9,Big Spenders
CUST_000150,2024-12-26,6,17,4815.73,283.2782352941176,Germany,Europe,Healthcare,Startup,Professional,Annual,132.33,234.43,5.0,49.2,20.8,-22.0,5.4,3,320.35,5,4,3,543,12,Potential Loyalists
CUST_000151,2024-05-11,235,19,1891.85,99.57105263157894,UK,Europe,Technology,Startup,Professional,Annual,70.91,105.25,3.0,23.9,6.8,1.0,5.9,21,82.46,1,5,2,152,8,Needs Attention
CUST_000152,2024-11-02,60,12,620.37,51.6975,USA,North America,Healthcare,Startup,Basic,Monthly,31.37,54.84,4.0,30.6,10.1,-20.0,0.0,25,418.94,2,1,1,211,4,Low Value Dormant
CUST_000153,2024-12-08,24,20,46974.98,2348.7490000000003,USA,North America,Manufacturing,Small Business,Enterprise,Annual,1395.14,12755.57,4.0,64.4,24.2,28.0,4.0,13,890.84,4,5,5,455,14,Champions
CUST_000154,2024-12-26,6,16,1611.88,100.7425,Germany,Europe,Real Estate,Startup,Basic,Monthly,32.65,91.07,2.0,56.2,11.4,14.0,0.7,1,75.63,5,3,2,532,10,Potential Loyalists
CUST_000155,2023-10-16,443,17,6221.86,365.99176470588236,UK,Europe,Healthcare,Startup,Business,Annual,247.37,458.36,3.0,39.6,16.8,-1.0,5.5,21,281.74,1,4,3,143,8,Needs Attention
CUST_000156,2024-12-10,22,11,851.32,77.39272727272727,Other,LATAM,Real Estate,Small Business,Basic,Monthly,42.1,129.23,7.0,51.9,9.1,-7.0,3.0,8,248.23,4,1,1,411,6,New or Promising
CUST_000157,2024-12-02,30,12,3950.61,329.21750000000003,Germany,Europe,Finance,Small Business,Professional,Annual,178.38,359.45,4.0,47.3,14.8,-7.0,6.5,6,227.47,3,1,3,313,7,Regular Customers
CUST_000158,2024-11-15,47,14,667.13,47.652142857142856,UK,Europe,Healthcare,Startup,Basic,Monthly,29.06,99.52,4.0,52.4,12.0,17.0,0.0,21,93.04,2,2,1,221,5,Low Value Dormant
CUST_000159,2024-11-17,45,20,1592.79,79.6395,Germany,Europe,Retail,Startup,Basic,Monthly,31.35,59.81,8.0,44.0,11.9,-14.0,0.8,7,111.13,3,5,2,352,10,Steady Customers
CUST_000160,2024-12-03,29,19,1691.97,89.05105263157895,UK,Europe,Finance,Small Business,Basic,Annual,57.13,224.73,3.0,36.9,16.3,-15.0,11.1,17,1455.1,4,5,2,452,11,Potential Loyalists
CUST_000161,2024-12-16,16,18,286060.43,15892.246111111112,USA,North America,Real Estate,Enterprise,Enterprise,Annual,9598.01,394432.51,3.0,86.9,22.4,20.0,13.7,9,8940.88,4,4,5,445,13,Champions
CUST_000162,2024-12-12,20,16,3947.3,246.70625,UK,Europe,Finance,Small Business,Professional,Annual,135.41,536.5,2.0,51.4,17.8,14.0,6.1,9,395.03,4,3,3,433,10,Potential Loyalists
CUST_000163,2024-11-26,36,11,60326.73,5484.248181818182,India,APAC,Healthcare,Mid-Market,Enterprise,Annual,3412.75,37174.6,6.0,74.6,26.4,-11.0,8.5,12,2977.39,3,1,5,315,9,Big Spenders
CUST_000164,2024-05-15,231,14,626.84,44.77428571428572,India,APAC,Education,Startup,Basic,Monthly,27.72,34.86,6.0,29.6,13.2,-22.0,3.8,28,109.05,1,2,1,121,4,Low Value Dormant
CUST_000165,2024-12-20,12,18,2569.65,142.75833333333333,Canada,North America,Other,Startup,Professional,Annual,73.04,94.43,4.0,29.7,7.9,-41.0,6.4,4,447.72,5,4,2,542,11,Potential Loyalists
CUST_000166,2024-03-31,276,16,9362.36,585.1475,USA,North America,Manufacturing,Small Business,Business,Annual,390.46,1935.68,6.0,53.5,11.5,8.0,6.8,18,249.18,1,3,4,134,8,Needs Attention
CUST_000167,2024-11-10,52,12,18315.68,1526.3066666666666,USA,North America,Healthcare,Mid-Market,Business,Annual,1041.52,13085.01,1.0,85.0,22.9,25.0,10.8,23,4902.54,2,1,4,214,7,Needs Attention
CUST_000168,2024-11-10,52,19,3337.0,175.6315789473684,USA,North America,Healthcare,Small Business,Professional,Multi-Year,124.72,336.48,5.0,44.6,17.1,11.0,10.7,31,624.75,2,5,3,253,10,Needs Attention
CUST_000169,2024-12-14,18,16,24583.059999999998,1536.4412499999999,Other,MEA,Technology,Mid-Market,Business,Multi-Year,974.16,12079.58,0.0,81.7,21.7,24.0,13.2,10,414.84,4,3,5,435,12,Big Spenders
CUST_000170,2024-12-14,18,14,242695.76,17335.411428571428,Australia,APAC,Technology,Enterprise,Enterprise,Annual,9790.43,249516.1,5.0,60.9,19.3,47.0,10.8,8,5369.88,4,2,5,425,11,Big Spenders
CUST_000171,2024-07-11,174,17,877.35,51.608823529411765,Australia,APAC,Real Estate,Startup,Basic,Monthly,35.81,146.16,6.0,53.0,20.7,30.0,0.0,33,135.36,1,4,1,141,6,Needs Attention
CUST_000172,2024-12-05,27,10,417.38,41.738,Germany,Europe,Technology,Startup,Basic,Monthly,21.55,75.35,6.0,59.0,13.8,27.0,0.0,12,61.55,4,1,1,411,6,New or Promising
CUST_000173,2023-05-11,601,15,1153.99,76.93266666666666,Canada,North America,Finance,Startup,Professional,Monthly,56.07,97.57,10.0,41.2,13.3,-3.0,2.9,22,98.2,1,2,2,122,5,Low Value Dormant
CUST_000174,2024-12-18,14,15,3868.28,257.88533333333334,Canada,North America,Manufacturing,Small Business,Professional,Monthly,145.61,694.45,4.0,58.7,23.1,8.0,0.8,9,343.13,5,2,3,523,10,New or Promising
CUST_000175,2024-04-15,261,10,3555.93,355.59299999999996,UK,Europe,Real Estate,Startup,Business,Monthly,221.84,390.56,5.0,37.4,5.2,-6.0,0.0,24,41.17,1,1,3,113,5,Needs Attention
CUST_000176,2024-12-16,16,13,6431.73,494.7484615384615,UK,Europe,Technology,Mid-Market,Professional,Annual,285.66,4196.25,0.0,72.5,18.8,32.0,14.8,8,1061.73,4,1,3,413,8,New or Promising
CUST_000177,2024-11-25,37,15,754.76,50.31733333333333,India,APAC,Finance,Startup,Basic,Monthly,27.99,150.48,5.0,72.5,23.8,-7.0,0.0,16,204.87,3,2,1,321,6,Regular Customers
CUST_000178,2024-11-27,35,12,896.42,74.70166666666667,USA,North America,Healthcare,Startup,Basic,Annual,26.16,48.68,3.0,52.7,19.3,16.0,3.8,2,606.23,3,1,1,311,5,Regular Customers
CUST_000179,2024-11-22,40,17,28369.96,1668.8211764705882,India,APAC,Healthcare,Startup,Enterprise,Multi-Year,773.48,1018.7,10.0,31.3,13.3,-21.0,11.1,25,285.99,3,4,5,345,12,Loyal High Value
CUST_000180,2024-12-01,31,16,176256.08000000002,11016.005000000001,Germany,Europe,Healthcare,Enterprise,Enterprise,Annual,7140.57,240307.64,2.0,80.3,20.3,50.0,12.5,18,21404.18,3,3,5,335,11,Big Spenders
CUST_000181,2024-11-20,42,21,5119.07,243.7652380952381,Germany,Europe,Retail,Small Business,Professional,Monthly,149.46,407.25,5.0,37.5,11.0,-23.0,0.0,26,161.12,3,5,3,353,11,Steady Customers
CUST_000182,2024-12-27,5,14,144257.81,10304.129285714285,USA,North America,Technology,Enterprise,Enterprise,Multi-Year,5507.39,31764.45,2.0,51.9,9.2,-4.0,18.1,2,4564.14,5,2,5,525,12,Big Spenders
CUST_000183,2024-12-22,10,16,67213.72,4200.8575,USA,North America,Finance,Enterprise,Business,Monthly,2130.4,188830.91,5.0,85.4,31.0,44.0,2.5,3,7919.7,5,3,5,535,13,Big Spenders
CUST_000184,2024-11-19,43,12,4573.84,381.15333333333336,USA,North America,Technology,Small Business,Professional,Annual,249.36,1275.89,9.0,61.9,26.4,-6.0,7.9,20,225.01,3,1,3,313,7,Regular Customers
CUST_000185,2024-06-21,194,11,657.28,59.75272727272727,India,APAC,Other,Startup,Basic,Monthly,34.09,49.05,6.0,23.6,13.5,0.0,2.6,8,75.18,1,1,1,111,3,Low Value Dormant
CUST_000186,2024-11-14,48,15,755.87,50.391333333333336,India,APAC,Retail,Startup,Basic,Monthly,27.21,64.79,7.0,35.4,9.9,14.0,0.0,5,68.16,2,2,1,221,5,Low Value Dormant
CUST_000187,2024-07-26,159,16,899.7,56.23125,USA,North America,Real Estate,Startup,Basic,Monthly,35.7,90.59,2.0,47.7,12.6,-15.0,2.3,11,90.23,1,3,1,131,5,Needs Attention
CUST_000188,2024-12-03,29,13,26640.68,2049.283076923077,USA,North America,Technology,Mid-Market,Business,Multi-Year,1239.37,15303.53,3.0,88.5,21.9,31.0,14.8,12,915.34,4,1,5,415,10,Big Spenders
CUST_000189,2024-09-25,98,22,1100.7,50.03181818181818,India,APAC,Education,Startup,Basic,Monthly,30.98,94.16,5.0,51.7,11.7,21.0,0.0,21,120.65,1,5,2,152,8,Needs Attention
CUST_000190,2022-12-29,734,13,444.28,34.175384615384615,USA,North America,Finance,Startup,Basic,Monthly,23.77,51.9,2.0,37.2,12.6,-18.0,0.0,28,60.56,1,1,1,111,3,Low Value Dormant
CUST_000191,2024-12-24,8,17,1511.16,88.89176470588235,Other,LATAM,Technology,Small Business,Basic,Monthly,42.35,109.25,0.0,44.6,14.4,4.0,1.2,3,357.38,5,4,2,542,11,Potential Loyalists
CUST_000192,2024-12-24,8,20,14479.57,723.9784999999999,UK,Europe,Education,Small Business,Business,Annual,339.68,558.39,3.0,40.9,10.2,-19.0,6.3,3,152.08,5,5,4,554,14,Champions
CUST_000193,2024-12-06,26,14,2473.77,176.69785714285715,Other,LATAM,Education,Small Business,Professional,Multi-Year,111.7,381.38,7.0,62.1,18.5,0.0,14.3,9,406.02,4,2,2,422,8,New or Promising
CUST_000194,2023-12-02,396,13,2185.26,168.0969230769231,UK,Europe,Other,Startup,Professional,Monthly,107.49,129.12,7.0,22.4,4.4,-42.0,1.5,18,69.51,1,1,2,112,4,Low Value Dormant
CUST_000195,2024-11-24,38,14,11843.76,845.9828571428571,USA,North America,Education,Mid-Market,Professional,Annual,521.82,8484.41,2.0,62.2,19.5,29.0,12.2,17,2088.87,3,2,4,324,9,Steady Customers
CUST_000196,2024-12-20,12,17,1543.27,90.78058823529412,USA,North America,Technology,Small Business,Basic,Annual,49.37,283.42,3.0,79.9,15.6,23.0,7.0,7,307.74,5,4,2,542,11,Potential Loyalists
CUST_000197,2024-12-03,29,14,2366.05,169.00357142857143,India,APAC,Healthcare,Startup,Professional,Monthly,78.88,165.02,2.0,40.8,10.1,15.0,0.0,3,177.83,4,2,2,422,8,New or Promising
CUST_000198,2024-12-22,10,14,28212.67,2015.1907142857142,USA,North America,Finance,Mid-Market,Business,Annual,1083.98,5091.78,3.0,69.6,22.0,4.0,13.1,3,665.85,5,2,5,525,12,Big Spenders
CUST_000199,2024-12-23,9,19,335504.16000000003,17658.11368421053,Australia,APAC,Technology,Enterprise,Enterprise,Annual,10165.54,127650.14,5.0,67.9,18.6,9.0,12.1,6,3760.32,5,5,5,555,15,Champions
CUST_000200,2024-12-12,20,18,3909.28,217.18222222222224,UK,Europe,Education,Startup,Professional,Annual,78.87,564.22,3.0,58.9,16.6,58.0,7.0,9,71.82,4,4,3,443,11,Potential Loyalists
CUST_000201,2024-11-18,44,18,4013.2200000000003,222.95666666666668,Other,LATAM,Retail,Small Business,Professional,Annual,156.22,958.01,7.0,66.5,13.5,-36.0,7.4,28,155.15,3,4,3,343,10,Steady Customers
CUST_000202,2024-11-16,46,15,6467.57,431.17133333333334,USA,North America,Other,Small Business,Business,Annual,292.72,942.29,3.0,68.0,14.3,-13.0,8.9,24,586.88,2,2,3,223,7,Needs Attention
CUST_000203,2024-11-28,34,16,949.65,59.353125,UK,Europe,Retail,Startup,Basic,Monthly,30.09,111.39,4.0,50.1,16.0,3.0,1.9,3,332.89,3,3,1,331,7,Regular Customers
CUST_000204,2024-09-04,119,17,20670.01,1215.8829411764705,USA,North America,Retail,Mid-Market,Business,Multi-Year,799.68,6137.89,6.0,79.9,27.9,7.0,12.5,10,423.7,1,4,4,144,9,At Risk High Value
CUST_000205,2024-10-31,62,18,23411.24,1300.6244444444446,Canada,North America,Technology,Startup,Enterprise,Monthly,949.23,2458.79,5.0,39.7,8.3,12.0,3.9,34,183.98,2,4,4,244,10,At Risk High Value
CUST_000206,2024-11-20,42,20,22366.86,1118.343,USA,North America,Technology,Mid-Market,Business,Annual,867.75,2469.54,6.0,49.8,13.3,-22.0,9.5,27,1181.46,3,5,4,354,12,Loyal High Value
CUST_000207,2024-12-14,18,15,3792.3399999999997,252.82266666666663,USA,North America,Education,Small Business,Professional,Annual,149.38,662.16,4.0,72.2,20.4,34.0,7.8,8,115.56,4,2,3,423,9,New or Promising
CUST_000208,2024-10-13,80,13,1449.43,111.49461538461539,India,APAC,Other,Small Business,Basic,Monthly,72.24,258.15,3.0,30.0,13.0,11.0,2.8,34,135.76,2,1,2,212,5,Low Value Dormant
CUST_000209,2024-11-16,46,14,691.72,49.40857142857143,USA,North America,Finance,Startup,Basic,Monthly,29.94,53.46,6.0,48.1,8.6,-15.0,0.0,24,130.28,2,2,1,221,5,Low Value Dormant
CUST_000210,2024-04-11,265,19,835.95,43.997368421052634,UK,Europe,Education,Startup,Basic,Annual,32.04,36.71,1.0,21.2,2.8,-38.0,8.1,11,134.02,1,5,1,151,7,Needs Attention
CUST_000211,2024-12-11,21,14,752.77,53.769285714285715,USA,North America,Retail,Startup,Basic,Monthly,28.52,68.94,1.0,50.5,15.5,9.0,3.8,8,172.98,4,2,1,421,7,New or Promising
CUST_000212,2024-08-18,136,14,1534.39,109.59928571428573,UK,Europe,Other,Startup,Professional,Monthly,65.14,96.62,4.0,36.4,15.0,11.0,2.1,9,60.33,1,2,2,122,5,Low Value Dormant
CUST_000213,2024-11-14,48,13,1763.6,135.66153846153844,USA,North America,Healthcare,Startup,Professional,Monthly,79.73,413.11,2.0,76.2,24.2,30.0,0.0,22,78.09,2,1,2,212,5,Low Value Dormant
CUST_000214,2024-11-03,59,6,3412.23,568.705,Germany,Europe,Retail,Mid-Market,Professional,Annual,324.29,5336.04,1.0,78.3,24.8,31.0,9.5,7,1577.34,2,1,3,213,6,Needs Attention
CUST_000215,2024-10-14,79,16,2384.81,149.050625,USA,North America,Finance,Startup,Professional,Annual,99.24,376.53,3.0,46.6,13.0,25.0,9.7,21,175.3,2,3,2,232,7,Needs Attention
CUST_000216,2024-11-24,38,14,21275.27,1519.662142857143,Australia,APAC,Retail,Mid-Market,Business,Multi-Year,1026.17,10530.46,2.0,60.7,13.0,17.0,13.8,18,1980.2,3,2,4,324,9,Steady Customers
CUST_000217,2024-12-11,21,11,4270.18,388.19818181818187,USA,North America,Healthcare,Small Business,Professional,Annual,157.79,883.81,4.0,54.3,17.3,8.0,5.9,6,850.26,4,1,3,413,8,New or Promising
CUST_000218,2024-12-12,20,16,32088.08,2005.505,UK,Europe,Retail,Mid-Market,Business,Annual,1125.42,17491.7,4.0,87.2,29.2,50.0,8.3,9,2216.86,4,3,5,435,12,Big Spenders
CUST_000219,2024-12-25,7,18,337700.38,18761.132222222222,India,APAC,Retail,Enterprise,Enterprise,Monthly,6696.78,384646.3,5.0,85.8,25.6,45.0,8.1,4,4685.42,5,4,5,545,14,Champions
CUST_000220,2024-06-19,196,18,14174.720000000001,787.4844444444445,USA,North America,Technology,Startup,Business,Monthly,346.19,693.77,1.0,37.1,8.2,12.0,0.4,9,194.42,1,4,4,144,9,At Risk High Value
CUST_000221,2024-12-03,29,12,51537.630000000005,4294.802500000001,USA,North America,Manufacturing,Mid-Market,Enterprise,Annual,2659.12,21203.59,5.0,68.0,14.9,12.0,8.3,11,2830.84,4,1,5,415,10,Big Spenders
CUST_000222,2024-06-19,196,18,3052.72,169.59555555555553,USA,North America,Manufacturing,Small Business,Professional,Annual,117.38,254.51,4.0,24.2,13.1,-23.0,7.2,28,206.41,1,4,3,143,8,Needs Attention
CUST_000223,2024-12-02,30,19,11793.89,620.7310526315789,India,APAC,Real Estate,Mid-Market,Professional,Annual,382.43,16590.18,0.0,76.0,26.6,48.0,8.9,17,3051.25,3,5,4,354,12,Loyal High Value
CUST_000224,2024-11-30,32,18,3573.18,198.51,USA,North America,Finance,Small Business,Professional,Annual,122.5,1144.95,2.0,82.0,23.0,35.0,5.6,20,842.02,3,4,3,343,10,Steady Customers
CUST_000225,2024-02-08,328,16,9166.51,572.906875,Other,LATAM,Technology,Small Business,Business,Annual,402.6,2242.36,6.0,44.0,17.1,27.0,8.1,21,586.08,1,3,4,134,8,Needs Attention
CUST_000226,2024-12-26,6,13,783.46,60.26615384615385,USA,North America,Finance,Startup,Basic,Monthly,25.8,45.07,7.0,58.1,15.6,5.0,2.7,1,535.42,5,1,1,511,7,New or Promising
CUST_000227,2024-11-04,58,7,390.93,55.847142857142856,UK,Europe,Technology,Startup,Basic,Annual,32.21,61.7,2.0,30.1,12.0,11.0,7.1,16,64.69,2,1,1,211,4,Low Value Dormant
CUST_000228,2024-12-27,5,23,7154.26,311.0547826086957,UK,Europe,Manufacturing,Small Business,Professional,Monthly,147.99,354.88,3.0,32.6,13.2,-2.0,3.6,3,727.97,5,5,4,554,14,Champions
CUST_000229,2024-12-09,23,12,158532.5,13211.041666666666,USA,North America,Technology,Enterprise,Enterprise,Annual,7431.77,47821.82,6.0,47.4,16.7,-9.0,11.2,9,12885.22,4,1,5,415,10,Big Spenders
CUST_000230,2024-11-14,48,14,9148.36,653.4542857142858,UK,Europe,Finance,Mid-Market,Professional,Multi-Year,355.96,2477.82,4.0,71.2,18.4,11.0,10.9,5,1088.45,2,2,4,224,8,Needs Attention
CUST_000231,2024-12-07,25,18,41340.2,2296.6777777777775,Australia,APAC,Technology,Startup,Enterprise,Monthly,1294.87,2514.31,4.0,57.0,12.2,-4.0,0.0,13,272.07,4,4,5,445,13,Champions
CUST_000232,2024-10-21,72,13,75959.62,5843.047692307692,Germany,Europe,Technology,Mid-Market,Enterprise,Monthly,3543.05,51105.81,1.0,63.1,15.3,37.0,4.8,11,2623.73,2,1,5,215,8,Big Spenders
CUST_000233,2024-12-02,30,14,17705.8,1264.7,UK,Europe,Other,Mid-Market,Business,Annual,745.13,12709.39,4.0,71.0,29.7,-7.0,9.6,13,3405.26,3,2,4,324,9,Steady Customers
CUST_000234,2024-11-13,49,15,534.84,35.656,Germany,Europe,Other,Startup,Basic,Monthly,21.2,30.9,7.0,28.6,2.1,-32.0,0.3,23,546.16,2,2,1,221,5,Low Value Dormant
CUST_000235,2024-08-10,144,15,724.39,48.29266666666667,Germany,Europe,Retail,Startup,Basic,Monthly,26.03,57.2,6.0,57.4,12.2,-4.0,0.9,7,71.89,1,2,1,121,4,Low Value Dormant
CUST_000236,2024-11-19,43,15,802.27,53.48466666666666,USA,North America,Healthcare,Startup,Basic,Monthly,30.72,120.0,4.0,77.3,24.6,19.0,0.0,20,180.81,3,2,1,321,6,Regular Customers
CUST_000237,2024-11-05,57,18,6754.39,375.24388888888893,USA,North America,Real Estate,Mid-Market,Basic,Multi-Year,152.81,5019.22,4.0,67.2,18.8,56.0,14.6,32,3290.59,2,4,4,244,10,At Risk High Value
CUST_000238,2024-12-15,17,15,117506.49,7833.7660000000005,USA,North America,Real Estate,Mid-Market,Enterprise,Annual,4222.56,55488.01,4.0,69.7,23.4,-12.0,6.7,9,528.86,4,2,5,425,11,Big Spenders
CUST_000239,2024-03-07,300,16,1857.55,116.096875,USA,North America,Real Estate,Startup,Professional,Monthly,77.68,185.17,3.0,51.2,16.3,5.0,0.6,24,206.24,1,3,2,132,6,Needs Attention
CUST_000240,2024-11-26,36,13,2048.03,157.54076923076926,Australia,APAC,Retail,Startup,Professional,Monthly,70.3,162.62,2.0,46.8,14.4,-0.0,0.3,2,125.08,3,1,2,312,6,Regular Customers
CUST_000241,2024-12-24,8,13,9426.9,725.1461538461538,UK,Europe,Technology,Mid-Market,Professional,Annual,344.53,2956.4,1.0,77.9,28.6,11.0,9.9,2,1218.77,5,1,4,514,10,Steady Customers
CUST_000242,2024-12-22,10,15,21812.35,1454.1566666666665,Canada,North America,Technology,Enterprise,Professional,Multi-Year,803.1,22687.58,1.0,78.1,25.0,25.0,20.9,2,13176.18,5,2,4,524,11,Steady Customers
CUST_000243,2024-11-25,37,12,15436.12,1286.3433333333335,Australia,APAC,Real Estate,Mid-Market,Business,Annual,890.63,11722.26,1.0,79.5,22.3,40.0,10.5,17,1917.97,3,1,4,314,8,Steady Customers
